,Code,Year,Deaths,LifeExpectancy,GenderInequality,GDP ,Fertility,tertiary_education
439,AUT,1970,3477.0,70.1,,6389993472.0,2.295,1.45
440,AUT,1971,3309.0,70.3,,7320730112.0,2.1982,
441,AUT,1972,3098.0,70.6,,8811170816.0,2.0827,
442,AUT,1973,2839.0,71.2,,12018335744.0,1.9414,
443,AUT,1974,2540.0,71.2,,15016173568.0,1.9033,
444,AUT,1975,2232.0,71.3,,18064781312.0,1.8231,1.62
445,AUT,1976,1963.0,71.8,,23850061824.0,1.6905,
446,AUT,1977,1758.0,72.1,,29478553600.0,1.6304,
447,AUT,1978,1610.0,72.2,,32282605568.0,1.5983,
448,AUT,1979,1503.0,72.5,,34827681792.0,1.6002,
449,AUT,1980,1423.0,72.7,,35224477696.0,1.65,1.55
450,AUT,1981,1356.0,73.0,,35264389120.0,1.6719,
451,AUT,1982,1295.0,73.1,,40703033344.0,1.6562,
452,AUT,1983,1233.0,73.2,,47465418752.0,1.5636,
453,AUT,1984,1169.0,73.8,,50988728320.0,1.5215,
454,AUT,1985,1102.0,74.0,,53939113984.0,1.4752,2.47
455,AUT,1986,1035.0,74.5,,67399413760.0,1.4492,
456,AUT,1987,970.0,74.9,,75798978560.0,1.4337,
457,AUT,1988,914.0,75.4,,74778836992.0,1.4464,
458,AUT,1989,872.0,75.5,,81154695168.0,1.4463,
459,AUT,1990,840.0,75.7,0.202,93522509824.0,1.4596,2.97
460,AUT,1991,808.0,75.8,0.204,98306506752.0,1.5053,
461,AUT,1992,767.0,76.0,0.201,110882676736.0,1.5174,
462,AUT,1993,716.0,76.2,0.195,126631223296.0,1.5007,
463,AUT,1994,660.0,76.5,0.18,132675043328.0,1.4645,
464,AUT,1995,604.0,76.8,0.17,152370298880.0,1.4354,5.21
465,AUT,1996,554.0,77.0,0.163,151727898624.0,1.4484,
466,AUT,1997,515.0,77.4,0.155,129694826496.0,1.3946,
467,AUT,1998,486.0,77.8,0.151,131442597888.0,1.371,
468,AUT,1999,464.0,78.0,0.147,133948563456.0,1.3427,
469,AUT,2000,449.0,78.2,0.149,129821196288.0,1.3583,7.06
470,AUT,2001,435.0,78.7,0.147,136814821376.0,1.3358,
471,AUT,2002,423.0,78.8,0.145,142098939904.0,1.3857,
472,AUT,2003,409.0,78.8,0.131,159684608000.0,1.3778,
473,AUT,2004,395.0,79.4,0.126,163776036864.0,1.4153,
474,AUT,2005,380.0,79.5,0.121,173056311296.0,1.4073,8.27
475,AUT,2006,367.0,80.0,0.119,181692792832.0,1.4071,
476,AUT,2007,358.0,80.2,0.114,193141358592.0,1.3871,
477,AUT,2008,351.0,80.4,0.121,232606121984.0,1.4119,
478,AUT,2009,345.0,80.2,0.113,255223316480.0,1.3987,
479,AUT,2010,338.0,80.5,0.111,252551954432.0,1.4352,9.37
480,AUT,2011,330.0,80.8,0.103,267763138560.0,1.4317,
481,AUT,2012,321.0,80.8,0.098,257886257152.0,1.4389,
482,AUT,2013,313.0,81.1,0.086,274221760512.0,1.438,
483,AUT,2014,308.0,81.4,0.083,265509666816.0,1.4634,
484,AUT,2015,305.0,81.2,0.084,,1.491,
485,AUT,2016,305.0,81.6,0.082,,1.5256,
486,AUT,2017,306.0,81.6,0.072,,1.5166,
487,AUT,2018,310.0,81.7,0.061,,1.4768,
488,AUT,2019,316.0,81.9,0.054,,1.4646,
489,AUT,2020,322.0,81.5,0.052,,1.4397,
490,AZE,1987,19312.0,62.6,,,3.1824,
491,AZE,1988,19377.0,62.7,,,3.146,
492,AZE,1989,19413.0,62.6,,,3.0559,
493,AZE,1990,19394.0,62.4,0.334,4988625408.0,2.9936,
494,AZE,1991,19297.0,62.1,0.343,4985403392.0,2.9583,
495,AZE,1992,19068.0,61.3,0.365,2843941376.0,2.8863,
496,AZE,1993,18608.0,61.3,0.377,2649043712.0,2.7884,
497,AZE,1994,17909.0,61.6,0.392,2165287168.0,2.6829,
498,AZE,1995,16967.0,62.3,0.389,1934251008.0,2.5331,
499,AZE,1996,15825.0,62.6,0.387,2036163072.0,2.3854,
500,AZE,1997,14548.0,63.0,0.386,2420566272.0,2.247,
501,AZE,1998,13227.0,63.6,0.377,2684840960.0,2.1269,
502,AZE,1999,11931.0,64.2,0.368,2831456512.0,2.0456,
503,AZE,2000,10741.0,64.9,0.354,3484835840.0,1.9744,
504,AZE,2001,9713.0,65.5,0.353,3964825600.0,1.907,
505,AZE,2002,8829.0,66.2,0.35,4160818944.0,1.8714,
506,AZE,2003,8102.0,66.8,0.355,4456203264.0,1.8827,
507,AZE,2004,7524.0,67.3,0.348,4741122048.0,1.9243,
508,AZE,2005,7060.0,67.6,0.349,7284955136.0,1.9368,
509,AZE,2006,6714.0,68.2,0.346,11403998208.0,1.9749,
510,AZE,2007,6448.0,68.6,0.353,16517637120.0,2.0157,
511,AZE,2008,6246.0,68.8,0.352,26574090240.0,2.057,
512,AZE,2009,6074.0,69.4,0.354,28431550464.0,2.0797,
513,AZE,2010,5908.0,69.5,0.338,34237519872.0,2.0863,
514,AZE,2011,5728.0,70.0,0.339,41163112448.0,2.1293,
515,AZE,2012,5513.0,70.4,0.34,43509891072.0,2.1583,
516,AZE,2013,5257.0,70.9,0.342,47053770752.0,2.1654,
517,AZE,2014,4964.0,71.1,0.345,45700087808.0,2.1563,
518,AZE,2015,4646.0,71.5,0.335,,2.1017,
519,AZE,2016,4304.0,72.0,0.328,,1.9998,
520,AZE,2017,3955.0,72.2,0.311,,1.7521,
521,AZE,2018,3649.0,72.8,0.307,,1.7316,
522,AZE,2019,3362.0,73.1,0.314,,1.8345,
523,AZE,2020,3103.0,66.9,0.301,,1.6838,
524,BHS,1973,148.0,66.5,,273841920.0,3.7396,
525,BHS,1974,151.0,67.0,,270512896.0,3.5263,
526,BHS,1975,152.0,67.2,,269506848.0,3.2592,
527,BHS,1976,153.0,67.8,,357335040.0,3.2205,
528,BHS,1977,153.0,67.9,,408742944.0,3.1704,
529,BHS,1978,154.0,67.6,,434100768.0,3.0632,
530,BHS,1979,155.0,67.4,,538191936.0,2.9829,
531,BHS,1980,158.0,67.5,,574572864.0,2.9007,
532,BHS,1981,161.0,67.7,,709884864.0,2.8525,
533,BHS,1982,163.0,68.4,,903493120.0,2.8019,
534,BHS,1983,166.0,69.2,,1143171456.0,2.7371,
535,BHS,1984,167.0,69.4,,1534513280.0,2.6846,
536,BHS,1985,166.0,69.3,,1808396032.0,2.6303,
537,BHS,1986,164.0,69.3,,1686732032.0,2.5869,
538,BHS,1987,159.0,68.9,,1660769664.0,2.5286,
539,BHS,1988,154.0,69.2,,1584138880.0,2.4778,
540,BHS,1989,148.0,69.6,,1871411712.0,2.4839,
541,BHS,1990,143.0,70.1,0.404,1783018368.0,2.5272,
542,BHS,1991,138.0,69.6,0.407,1764074368.0,2.6038,
543,BHS,1992,132.0,70.7,0.418,1771427200.0,2.7925,
544,BHS,1993,127.0,70.7,0.418,2061612544.0,2.7278,
545,BHS,1994,121.0,70.9,0.411,2129518592.0,2.4822,
546,BHS,1995,114.0,70.8,0.404,2172847616.0,2.5042,
547,BHS,1996,108.0,70.7,0.401,2313217536.0,2.3597,
548,BHS,1997,102.0,71.1,0.396,3030430464.0,2.3992,
549,BHS,1998,96.0,71.5,0.392,3232586496.0,2.335,
550,BHS,1999,92.0,71.8,0.385,3720686080.0,2.1334,
551,BHS,2000,88.0,72.0,0.383,4182075136.0,2.0966,
552,BHS,2001,86.0,72.1,0.384,4526824448.0,2.0875,
553,BHS,2002,84.0,72.2,0.382,4642534912.0,1.998,
554,BHS,2003,84.0,72.4,0.381,4256262144.0,1.9214,
555,BHS,2004,84.0,72.5,0.361,3874826496.0,1.9318,
556,BHS,2005,84.0,72.8,0.361,4238406656.0,2.0495,
557,BHS,2006,84.0,72.9,0.349,4329193472.0,1.7861,
558,BHS,2007,84.0,72.7,0.356,4157601280.0,1.8521,
559,BHS,2008,84.0,72.7,0.359,4485897216.0,1.9902,
560,BHS,2009,83.0,72.6,0.375,5020076544.0,2.0092,
561,BHS,2010,82.0,72.7,0.369,5118914048.0,1.8347,
562,BHS,2011,80.0,72.6,0.362,4924316160.0,1.7388,
563,BHS,2012,79.0,72.8,0.372,5212806144.0,1.7441,
564,BHS,2013,77.0,73.0,0.355,5393461760.0,1.5101,
565,BHS,2014,76.0,73.4,0.365,5172085760.0,1.6731,
566,BHS,2015,74.0,73.1,0.356,,1.576,
567,BHS,2016,73.0,73.5,0.349,,1.4956,
568,BHS,2017,71.0,73.6,0.326,,1.4263,
569,BHS,2018,70.0,73.8,0.325,,1.4117,
570,BHS,2019,121.0,71.2,0.324,,1.3979,
571,BHS,2020,66.0,72.7,0.325,,1.3941,
572,BHR,1961,1295.0,52.1,,,7.1231,
573,BHR,1962,1223.0,53.7,,,7.0962,
574,BHR,1963,1148.0,55.3,,,7.068,
575,BHR,1964,1071.0,56.8,,,7.0614,
576,BHR,1965,993.0,58.2,,,6.9958,
577,BHR,1966,914.0,59.7,,,6.9218,
578,BHR,1967,835.0,61.0,,,6.8284,
579,BHR,1968,760.0,62.3,,,6.7028,
580,BHR,1969,688.0,63.5,,,6.5618,
581,BHR,1970,622.0,64.4,,,6.4267,2.06
582,BHR,1971,564.0,65.6,,70596056.0,6.2843,
583,BHR,1972,515.0,66.4,,66504780.0,6.1277,
584,BHR,1973,475.0,67.2,,147676272.0,5.9615,
585,BHR,1974,442.0,67.9,,305717248.0,5.7855,
586,BHR,1975,417.0,68.5,,339392384.0,5.6245,2.45
587,BHR,1976,398.0,69.1,,598136896.0,5.4642,
588,BHR,1977,384.0,69.6,,829467200.0,5.3057,
589,BHR,1978,373.0,70.0,,891512832.0,5.151,
590,BHR,1979,365.0,70.5,,980153344.0,4.9713,
591,BHR,1980,358.0,70.8,,1322166656.0,4.801,3.39
592,BHR,1981,352.0,71.2,,1725729024.0,4.6432,
593,BHR,1982,348.0,71.5,,2086995712.0,4.5368,
594,BHR,1983,344.0,71.7,,2464143104.0,4.4395,
595,BHR,1984,340.0,72.0,,2936246272.0,4.3229,
596,BHR,1985,336.0,72.1,,2845698560.0,4.2776,6.28
597,BHR,1986,333.0,72.3,,2082333824.0,4.2203,
598,BHR,1987,332.0,72.4,,2075669248.0,4.089,
599,BHR,1988,331.0,72.4,,2081374848.0,3.9653,
600,BHR,1989,331.0,72.6,,2361305856.0,3.8967,
601,BHR,1990,329.0,72.7,,2382118912.0,3.758,8.53
602,BHR,1991,324.0,72.8,,2617467904.0,3.5928,
603,BHR,1992,314.0,73.0,,2707032576.0,3.5195,
604,BHR,1993,298.0,73.4,,3467313408.0,3.4153,
605,BHR,1994,277.0,73.5,,3637989888.0,3.2625,
606,BHR,1995,255.0,73.8,,3706620672.0,3.1272,9.17
607,BHR,1996,233.0,74.4,,3911036928.0,3.0065,
608,BHR,1997,214.0,74.5,,3878321664.0,2.9362,
609,BHR,1998,199.0,74.6,,3733912832.0,2.8886,
610,BHR,1999,189.0,75.0,,4092162048.0,2.8691,
611,BHR,2000,182.0,75.5,,5989956096.0,2.7777,9.08
612,BHR,2001,178.0,75.9,,6235367936.0,2.6639,
613,BHR,2002,177.0,76.1,,6426795008.0,2.6901,
614,BHR,2003,177.0,76.3,0.346,6783018496.0,2.7268,
615,BHR,2004,177.0,76.6,0.355,7182358528.0,2.7104,
616,BHR,2005,177.0,76.9,0.34,8782768128.0,2.6194,8.8
617,BHR,2006,176.0,77.2,0.301,10057256960.0,2.4548,
618,BHR,2007,174.0,77.6,0.261,10860046336.0,2.2888,
619,BHR,2008,171.0,78.1,0.263,13985842176.0,2.1715,
620,BHR,2009,167.0,78.5,0.268,14724478976.0,2.087,
621,BHR,2010,164.0,78.7,0.252,16641089536.0,2.0528,7.76
622,BHR,2011,163.0,78.9,0.227,18127593472.0,2.0933,
623,BHR,2012,161.0,79.1,0.241,19470286848.0,2.1608,
624,BHR,2013,161.0,79.2,0.242,21043316736.0,2.1642,
625,BHR,2014,161.0,79.3,0.23,20572305408.0,2.1583,
626,BHR,2015,161.0,79.4,0.238,,2.1311,
627,BHR,2016,160.0,79.6,0.236,,2.0725,
628,BHR,2017,158.0,79.7,0.228,,2.006,
629,BHR,2018,155.0,79.9,0.2,,1.9295,
630,BHR,2019,152.0,80.0,0.186,,1.8574,
631,BHR,2020,149.0,79.2,0.185,,1.8321,
632,BGD,1960,573560.0,44.7,,1526748416.0,6.7843,
633,BGD,1961,577034.0,45.7,,1720565120.0,6.8306,
634,BGD,1962,581370.0,46.7,,1814791168.0,6.8652,
635,BGD,1963,586717.0,46.7,,1899807360.0,6.841,
636,BGD,1964,593071.0,47.7,,1923591808.0,6.8374,
637,BGD,1965,600496.0,46.9,,2109514112.0,6.8298,
638,BGD,1966,610022.0,48.6,,2299889408.0,6.8238,
639,BGD,1967,620493.0,48.9,,2626541312.0,6.8544,
640,BGD,1968,631905.0,49.1,,3118204928.0,6.8497,
641,BGD,1969,643755.0,49.2,,3529588992.0,6.8629,
642,BGD,1970,795593.0,42.6,,3746970624.0,6.8822,0.39
643,BGD,1971,1132254.0,26.0,,3596307456.0,6.865,
644,BGD,1972,662132.0,49.6,,2517750784.0,6.8446,
645,BGD,1973,676674.0,49.8,,3300766976.0,6.8186,
646,BGD,1974,685038.0,49.2,,5352280576.0,6.7944,
647,BGD,1975,691303.0,50.3,,8791450624.0,6.7366,0.42
648,BGD,1976,695374.0,50.6,,5630274048.0,6.6743,
649,BGD,1977,694824.0,51.2,,5532733440.0,6.5931,
650,BGD,1978,691977.0,51.3,,6926508032.0,6.5162,
651,BGD,1979,687177.0,51.5,,7349723648.0,6.4241,
652,BGD,1980,680940.0,51.8,,7804711424.0,6.3227,0.54
653,BGD,1981,673540.0,52.2,,10077078528.0,6.2392,
654,BGD,1982,664377.0,52.5,,10604809216.0,6.1163,
655,BGD,1983,653404.0,53.0,,11617129472.0,5.8912,
656,BGD,1984,640043.0,53.5,,14224819200.0,5.7274,
657,BGD,1985,624340.0,53.9,,17360371712.0,5.5406,1.08
658,BGD,1986,606541.0,54.4,,14854179840.0,5.2998,
659,BGD,1987,586610.0,54.9,,14868622336.0,5.073,
660,BGD,1988,565569.0,55.0,,14941920256.0,4.8435,
661,BGD,1989,543663.0,55.1,,17590605824.0,4.6765,
662,BGD,1990,521088.0,56.0,0.73,17795459072.0,4.4794,1.44
663,BGD,1991,497908.0,54.2,0.725,17553356800.0,4.2404,
664,BGD,1992,474440.0,57.6,0.721,18066890752.0,4.0255,
665,BGD,1993,450938.0,57.9,0.716,22114009088.0,3.8517,
666,BGD,1994,427731.0,58.6,0.712,22065356800.0,3.7738,
667,BGD,1995,404817.0,59.5,0.708,24041205760.0,3.6051,1.97
668,BGD,1996,382437.0,59.5,0.702,29765117952.0,3.5039,
669,BGD,1997,360619.0,61.4,0.699,29469362176.0,3.4914,
670,BGD,1998,339673.0,63.9,0.695,30181877760.0,3.3932,
671,BGD,1999,319382.0,66.2,0.691,31688134656.0,3.3045,
672,BGD,2000,300051.0,65.8,0.689,35273744384.0,3.2178,1.98
673,BGD,2001,281638.0,66.1,0.685,37505318912.0,3.1464,
674,BGD,2002,264017.0,66.6,0.739,36513165312.0,3.0839,
675,BGD,2003,247318.0,66.8,0.737,36845662208.0,3.0023,
676,BGD,2004,231405.0,67.2,0.734,35560984576.0,2.9144,
677,BGD,2005,216274.0,67.3,0.644,38193479680.0,2.8082,2.11
678,BGD,2006,201932.0,67.2,0.637,39032737792.0,2.7119,
679,BGD,2007,188485.0,66.7,0.634,39787794432.0,2.6262,
680,BGD,2008,176003.0,67.1,0.665,49844301824.0,2.5348,
681,BGD,2009,164615.0,67.4,0.611,65782444032.0,2.4401,
682,BGD,2010,154269.0,68.6,0.607,74606198784.0,2.3395,2.28
683,BGD,2011,144900.0,68.8,0.594,80288210944.0,2.262,
684,BGD,2012,136388.0,69.6,0.589,84420452352.0,2.2095,
685,BGD,2013,128490.0,69.6,0.583,95943049216.0,2.1845,
686,BGD,2014,121148.0,70.0,0.568,105067675648.0,2.152,
687,BGD,2015,114215.0,70.5,0.557,,2.1142,
688,BGD,2016,107595.0,71.1,0.551,,2.0971,
689,BGD,2017,101269.0,71.8,0.534,,2.0427,
690,BGD,2018,95256.0,72.6,0.533,,2.0395,
691,BGD,2019,89548.0,72.8,0.531,,2.031,
692,BGD,2020,84346.0,72.0,0.531,,2.0026,
693,BRB,1960,596.0,64.6,,,4.3332,
694,BRB,1961,547.0,65.3,,,4.3128,
695,BRB,1962,502.0,65.9,,,4.2688,
696,BRB,1963,461.0,66.5,,,4.1961,
697,BRB,1964,422.0,67.0,,,4.0936,
698,BRB,1965,387.0,67.4,,,3.9625,
699,BRB,1966,354.0,67.8,,44142876.0,3.8071,
700,BRB,1967,325.0,67.9,,49644320.0,3.6366,
701,BRB,1968,299.0,68.1,,57208380.0,3.4602,
702,BRB,1969,276.0,68.4,,64333388.0,3.2839,
703,BRB,1970,254.0,68.3,,75625064.0,3.1127,0.57
704,BRB,1971,235.0,68.6,,83831784.0,2.9494,
705,BRB,1972,218.0,68.9,,93443016.0,2.7942,
706,BRB,1973,201.0,69.2,,116226696.0,2.6481,
707,BRB,1974,186.0,69.5,,145646640.0,2.5135,
708,BRB,1975,172.0,69.9,,181788288.0,2.3929,1.37
709,BRB,1976,159.0,70.2,,242566000.0,2.288,
710,BRB,1977,147.0,70.7,,283832672.0,2.198,
711,BRB,1978,137.0,71.1,,288350528.0,2.1215,
712,BRB,1979,128.0,71.5,,316554848.0,2.0575,
713,BRB,1980,120.0,71.9,,435579264.0,2.0043,2.16
714,BRB,1981,114.0,72.1,,554473920.0,1.9599,
715,BRB,1982,108.0,72.3,,666284736.0,1.9221,
716,BRB,1983,104.0,72.5,,815430976.0,1.8886,
717,BRB,1984,100.0,72.6,,1012601280.0,1.8582,
718,BRB,1985,96.0,72.5,,1098375296.0,1.8301,2.46
719,BRB,1986,92.0,72.6,,1055873856.0,1.8045,
720,BRB,1987,88.0,72.7,,1042950080.0,1.7825,
721,BRB,1988,84.0,72.7,,1019078144.0,1.7646,
722,BRB,1989,80.0,72.7,,1226113920.0,1.7505,
723,BRB,1990,76.0,72.8,0.407,1133186048.0,1.7399,2.07
724,BRB,1991,72.0,72.8,0.405,1145701120.0,1.7325,
725,BRB,1992,68.0,72.9,0.405,1115047680.0,1.7278,
726,BRB,1993,65.0,73.2,0.401,1375747712.0,1.7254,
727,BRB,1994,63.0,73.2,0.397,1405746816.0,1.7251,
728,BRB,1995,60.0,73.3,0.391,1433495296.0,1.727,1.56
729,BRB,1996,59.0,73.5,0.388,1545909120.0,1.7319,
730,BRB,1997,58.0,73.5,0.383,1557080576.0,1.7399,
731,BRB,1998,57.0,73.7,0.379,1735547392.0,1.7504,
732,BRB,1999,57.0,74.0,0.366,1861576704.0,1.7625,
733,BRB,2000,57.0,74.1,0.361,2063096064.0,1.7747,0.66
734,BRB,2001,58.0,74.2,0.359,2164892416.0,1.7853,
735,BRB,2002,58.0,74.4,0.354,2114763136.0,1.793,
736,BRB,2003,58.0,74.5,0.355,2005845888.0,1.7965,
737,BRB,2004,58.0,74.7,0.348,1919549696.0,1.7953,
738,BRB,2005,57.0,74.9,0.342,2143617152.0,1.7883,1.53
739,BRB,2006,56.0,75.1,0.338,2338896128.0,1.7752,
740,BRB,2007,55.0,75.3,0.338,2271963392.0,1.757,
741,BRB,2008,53.0,75.4,0.349,2499523584.0,1.7352,
742,BRB,2009,52.0,75.7,0.325,2954111232.0,1.7114,
743,BRB,2010,50.0,75.7,0.32,2877034240.0,1.6872,2.07
744,BRB,2011,49.0,75.9,0.316,2720006400.0,1.6647,
745,BRB,2012,47.0,76.1,0.313,2730331648.0,1.6454,
746,BRB,2013,46.0,76.3,0.3,2738388736.0,1.6302,
747,BRB,2014,45.0,76.5,0.294,2646360320.0,1.6198,
748,BRB,2015,43.0,76.7,0.299,,1.6144,
749,BRB,2016,42.0,76.8,0.296,,1.6134,
750,BRB,2017,41.0,76.9,0.289,,1.6154,
751,BRB,2018,40.0,77.1,0.272,,1.6189,
752,BRB,2019,38.0,77.3,0.266,,1.6233,
753,BRB,2020,37.0,77.4,0.268,,1.628,
754,BLR,1985,2858.0,70.0,,,2.073,
755,BLR,1986,2763.0,70.6,,,2.1783,
756,BLR,1987,2645.0,70.6,,,2.1015,
757,BLR,1988,2514.0,70.5,,,2.1194,
758,BLR,1989,2378.0,70.0,,,2.0319,
759,BLR,1990,2253.0,69.9,,9782158336.0,1.9188,
760,BLR,1991,2148.0,69.7,,10100458496.0,1.8084,
761,BLR,1992,2057.0,69.4,,9698795520.0,1.76,
762,BLR,1993,1964.0,68.6,,10855052288.0,1.6295,
763,BLR,1994,1863.0,69.2,,9756709888.0,1.5368,
764,BLR,1995,1754.0,68.8,,8854013952.0,1.4177,
765,BLR,1996,1637.0,68.9,,9458529280.0,1.35,
766,BLR,1997,1516.0,68.7,,8630144000.0,1.2662,
767,BLR,1998,1390.0,68.6,,9191417856.0,1.3035,
768,BLR,1999,1265.0,68.4,,7502276096.0,1.312,
769,BLR,2000,1150.0,69.2,,8418182656.0,1.3161,
770,BLR,2001,1051.0,68.9,0.245,8582337536.0,1.2859,
771,BLR,2002,968.0,68.5,0.236,9738070016.0,1.2496,
772,BLR,2003,904.0,68.9,0.221,10917579776.0,1.242,
773,BLR,2004,853.0,69.4,0.176,12639472640.0,1.2463,
774,BLR,2005,808.0,69.4,0.164,16615489536.0,1.2543,
775,BLR,2006,761.0,70.0,0.158,20088268800.0,1.2934,
776,BLR,2007,713.0,70.8,0.158,22627551232.0,1.3753,
777,BLR,2008,669.0,70.9,0.153,33047119872.0,1.4312,
778,BLR,2009,630.0,71.1,0.156,31587971072.0,1.521,
779,BLR,2010,596.0,71.1,0.151,35737829376.0,1.4985,
780,BLR,2011,566.0,71.5,0.151,37282807808.0,1.5228,
781,BLR,2012,540.0,72.6,0.159,40271568896.0,1.6219,
782,BLR,2013,515.0,73.0,0.157,46757695488.0,1.6816,
783,BLR,2014,492.0,73.6,0.149,46250655744.0,1.7104,
784,BLR,2015,467.0,74.0,0.139,,1.7352,
785,BLR,2016,440.0,74.3,0.121,,1.7231,
786,BLR,2017,411.0,74.5,0.111,,1.5503,
787,BLR,2018,380.0,74.6,0.105,,1.4566,
788,BLR,2019,348.0,74.2,0.103,,1.4636,
789,BLR,2020,319.0,72.5,0.104,,1.4742,
790,BEL,1960,5316.0,69.6,,4163831296.0,2.542,
791,BEL,1961,5133.0,70.5,,4428625408.0,2.6303,
792,BEL,1962,4954.0,70.2,,4737150464.0,2.598,
793,BEL,1963,4760.0,70.0,,5092865536.0,2.6755,
794,BEL,1964,4555.0,70.7,,5700040704.0,2.7086,
795,BEL,1965,4344.0,70.6,,6204094464.0,2.6138,
796,BEL,1966,4139.0,70.6,,6661389824.0,2.5174,
797,BEL,1967,3946.0,70.9,,7239177728.0,2.4081,
798,BEL,1968,3768.0,70.6,,8906820608.0,2.2998,
799,BEL,1969,3592.0,70.7,,9879481344.0,2.2735,
800,BEL,1970,3402.0,70.9,,11187165184.0,2.251,5.11
801,BEL,1971,3197.0,71.1,,12319923200.0,2.2067,
802,BEL,1972,2981.0,71.4,,14978038784.0,2.0864,
803,BEL,1973,2761.0,71.6,,19591966720.0,1.9497,
804,BEL,1974,2552.0,72.0,,24096806912.0,1.833,
805,BEL,1975,2364.0,72.0,,29848180736.0,1.7415,7.41
806,BEL,1976,2200.0,72.1,,39787462656.0,1.7269,
807,BEL,1977,2061.0,72.8,,47744045056.0,1.7086,
808,BEL,1978,1942.0,72.7,,53083250688.0,1.695,
809,BEL,1979,1838.0,73.2,,55215984640.0,1.6923,
810,BEL,1980,1745.0,73.2,,54866194432.0,1.6809,9.04
811,BEL,1981,1659.0,73.6,,52396974080.0,1.6653,
812,BEL,1982,1579.0,73.9,,53002285056.0,1.6191,
813,BEL,1983,1505.0,73.9,,57825558528.0,1.5679,
814,BEL,1984,1440.0,74.4,,62998237184.0,1.5362,
815,BEL,1985,1387.0,74.5,,67584098304.0,1.5137,11.2
816,BEL,1986,1344.0,74.7,,82314797056.0,1.5413,
817,BEL,1987,1304.0,75.3,,91907899392.0,1.543,
818,BEL,1988,1264.0,75.6,,91728166912.0,1.5664,
819,BEL,1989,1228.0,75.6,,100904812544.0,1.5818,
820,BEL,1990,1194.0,76.1,0.18,116257210368.0,1.6214,12.98
821,BEL,1991,1159.0,76.2,0.179,120001921024.0,1.655,
822,BEL,1992,1112.0,76.4,0.175,134488653824.0,1.649,
823,BEL,1993,1051.0,76.4,0.168,150637002752.0,1.6056,
824,BEL,1994,980.0,76.7,0.162,160870580224.0,1.5632,
825,BEL,1995,905.0,76.8,0.159,183489724416.0,1.5632,14.51
826,BEL,1996,833.0,77.2,0.16,180338442240.0,1.5907,
827,BEL,1997,773.0,77.4,0.158,155649540096.0,1.6039,
828,BEL,1998,728.0,77.5,0.157,157357965312.0,1.5971,
829,BEL,1999,692.0,77.6,0.129,160819937280.0,1.6181,
830,BEL,2000,663.0,77.8,0.134,157238738944.0,1.664,14.95
831,BEL,2001,640.0,78.1,0.137,165217861632.0,1.6684,
832,BEL,2002,620.0,78.2,0.131,172717555712.0,1.6493,
833,BEL,2003,604.0,78.3,0.109,195380641792.0,1.668,
834,BEL,2004,592.0,79.0,0.105,202570121216.0,1.72,
835,BEL,2005,584.0,79.1,0.103,213050523648.0,1.7598,15.82
836,BEL,2006,580.0,79.4,0.102,222728077312.0,1.7997,
837,BEL,2007,577.0,79.5,0.101,235803312128.0,1.8165,
838,BEL,2008,573.0,79.6,0.1,282114949120.0,1.8508,
839,BEL,2009,567.0,79.8,0.096,311043555328.0,1.84,
840,BEL,2010,560.0,80.0,0.092,312961204224.0,1.8577,17.69
841,BEL,2011,552.0,80.4,0.09,328906866688.0,1.8168,
842,BEL,2012,541.0,80.3,0.085,315140898816.0,1.7968,
843,BEL,2013,530.0,80.5,0.075,333500416000.0,1.7571,
844,BEL,2014,520.0,81.1,0.068,322847309824.0,1.7398,
845,BEL,2015,514.0,80.9,0.063,,1.6986,
846,BEL,2016,511.0,81.3,0.06,,1.6835,
847,BEL,2017,514.0,81.4,0.057,,1.6489,
848,BEL,2018,520.0,81.5,0.053,,1.6215,
849,BEL,2019,525.0,81.8,0.048,,1.5871,
850,BEL,2020,526.0,80.8,0.048,,1.5652,
851,BLZ,1972,458.0,64.5,,26450764.0,6.2843,
852,BLZ,1973,448.0,64.6,,31977570.0,6.2854,
853,BLZ,1974,440.0,65.0,,44151420.0,6.2865,
854,BLZ,1975,431.0,65.9,,53370812.0,6.2784,0.7
855,BLZ,1976,422.0,66.3,,53929060.0,6.2503,
856,BLZ,1977,413.0,66.5,,67445448.0,6.195,
857,BLZ,1978,404.0,66.9,,71081128.0,6.1089,
858,BLZ,1979,393.0,67.4,,71677072.0,5.9924,
859,BLZ,1980,383.0,67.8,,83799952.0,5.8486,0.78
860,BLZ,1981,371.0,68.1,,95994952.0,5.684,
861,BLZ,1982,360.0,68.0,,102611128.0,5.5971,
862,BLZ,1983,348.0,68.1,,124688024.0,5.3932,
863,BLZ,1984,336.0,68.6,,158556096.0,5.1868,
864,BLZ,1985,322.0,69.5,,162979296.0,5.0204,2.16
865,BLZ,1986,309.0,69.7,,155438576.0,4.9221,
866,BLZ,1987,296.0,70.2,,169228416.0,4.8198,
867,BLZ,1988,281.0,70.8,,177027344.0,4.7831,
868,BLZ,1989,267.0,70.7,,221947472.0,4.7623,
869,BLZ,1990,253.0,70.7,0.548,232620240.0,4.6984,3.4
870,BLZ,1991,239.0,70.2,0.555,252163328.0,4.4826,
871,BLZ,1992,227.0,70.0,0.558,295279168.0,4.3476,
872,BLZ,1993,216.0,70.0,0.557,373289408.0,4.1984,
