,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
14709,OWID_CZS,1952,,,2810358528.0,,,
14710,OWID_CZS,1953,,,3426430208.0,,,
14711,OWID_CZS,1954,,,3766430208.0,,,
14712,OWID_CZS,1955,,,4103216128.0,,,
14713,OWID_CZS,1956,,,4072144896.0,,,
14714,OWID_CZS,1957,,,4317501952.0,,,
14715,OWID_CZS,1958,,,4562144768.0,,,
14716,OWID_CZS,1959,,,4654287360.0,,,
14717,OWID_CZS,1960,,,4990716416.0,,,
14718,OWID_CZS,1961,,,5266430976.0,,,
14719,OWID_CZS,1962,,,5358574080.0,,,
14720,OWID_CZS,1963,,,5297145344.0,,,
14721,OWID_CZS,1964,,,5205359104.0,,,
14722,OWID_CZS,1965,,,5327502336.0,,,
14723,OWID_CZS,1966,,,5334645248.0,,,
14724,OWID_CZS,1967,,,6646038016.0,,,
14725,OWID_CZS,1968,,,8263756800.0,,,
14726,OWID_CZS,1969,,,9416674304.0,,,
14727,OWID_CZS,1970,,,9993341952.0,,,
14728,OWID_CZS,1971,,,10360936448.0,,,
14729,OWID_CZS,1972,,,10649573376.0,,,
14730,OWID_CZS,1973,,,12685138944.0,,,
14731,OWID_CZS,1974,,,14282773504.0,,,
14732,OWID_CZS,1975,,,19780409344.0,,,
14733,OWID_CZS,1976,,,27244500992.0,,,
14734,OWID_CZS,1977,,,27767574528.0,,,
14735,OWID_CZS,1978,,,28389167104.0,,,
14736,OWID_CZS,1979,,,27069192192.0,,,
14737,OWID_CZS,1980,,,12531661824.0,,,
14738,OWID_CZS,1981,,,15530150912.0,,,
14739,OWID_CZS,1982,,,17928054784.0,,,
14740,OWID_CZS,1983,,,20369887232.0,,,
14741,OWID_CZS,1984,,,20960010240.0,,,
14742,OWID_CZS,1985,,,21485969408.0,,,
14743,OWID_CZS,1986,,,21966741504.0,,,
14744,OWID_CZS,1987,,,22146566144.0,,,
14745,OWID_CZS,1988,,,20093155328.0,,,
14746,OWID_CZS,1989,,,21298081792.0,,,
14747,OWID_CZS,1990,,,17795926016.0,,,
14748,OWID_CZS,1991,,,13784400896.0,,,
14749,OWID_CZS,1992,,,15942383616.0,,,
14750,OWID_GFR,1950,,,8336178688.0,,,
14751,OWID_GFR,1951,,,10185821184.0,,,
14752,OWID_GFR,1952,,,11634849792.0,,,
14753,OWID_GFR,1953,,,12500005888.0,,,
14754,OWID_GFR,1954,,,13452387328.0,,,
14755,OWID_GFR,1955,,,15374156800.0,,,
14756,OWID_GFR,1956,,,16921776128.0,,,
14757,OWID_GFR,1957,,,18401368064.0,,,
14758,OWID_GFR,1958,,,19659872256.0,,,
14759,OWID_GFR,1959,,,21292527616.0,,,
14760,OWID_GFR,1960,,,25722800128.0,,,
14761,OWID_GFR,1961,,,29386756096.0,,,
14762,OWID_GFR,1962,,,32214298624.0,,,
14763,OWID_GFR,1963,,,34178586624.0,,,
14764,OWID_GFR,1964,,,37482160128.0,,,
14765,OWID_GFR,1965,,,40910733312.0,,,
14766,OWID_GFR,1966,,,43544662016.0,,,
14767,OWID_GFR,1967,,,44737822720.0,,,
14768,OWID_GFR,1968,,,55583379456.0,,,
14769,OWID_GFR,1969,,,63198023680.0,,,
14770,OWID_GFR,1970,,,89592496128.0,,,
14771,OWID_GFR,1971,,,102335193088.0,,,
14772,OWID_GFR,1972,,,119583367168.0,,,
14773,OWID_GFR,1973,,,161989492736.0,,,
14774,OWID_GFR,1974,,,189760552960.0,,,
14775,OWID_GFR,1975,,,220948676608.0,,,
14776,OWID_GFR,1976,,,288154124288.0,,,
14777,OWID_GFR,1977,,,342946316288.0,,,
14778,OWID_GFR,1978,,,384697729024.0,,,
14779,OWID_GFR,1979,,,414579884032.0,,,
14780,OWID_GFR,1980,,,407358275584.0,,,
14781,OWID_GFR,1981,,,396840534016.0,,,
14782,OWID_GFR,1982,,,442866860032.0,,,
14783,OWID_GFR,1983,,,506516013056.0,,,
14784,OWID_GFR,1984,,,543081005056.0,,,
14785,OWID_GFR,1985,,,568665112576.0,,,
14786,OWID_GFR,1986,,,711054458880.0,,,
14787,OWID_GFR,1987,,,791383310336.0,,,
14788,OWID_GFR,1988,,,784750936064.0,,,
14789,OWID_GFR,1989,,,851776045056.0,,,
14790,OWID_KOS,1950,,6.9531,,,57.9,
14791,OWID_KOS,1951,,6.9461,,,58.5,
14792,OWID_KOS,1952,,6.9412,,,59.0,
14793,OWID_KOS,1953,,6.9099,,,59.4,
14794,OWID_KOS,1954,,6.8328,,,59.7,
14795,OWID_KOS,1955,,6.741,,,60.0,
14796,OWID_KOS,1956,,6.6311,,,60.3,
14797,OWID_KOS,1957,,6.5168,,,60.6,
14798,OWID_KOS,1958,,6.4035,,,60.9,
14799,OWID_KOS,1959,,6.3739,,,61.2,
14800,OWID_KOS,1960,,6.3593,,,61.5,
14801,OWID_KOS,1961,,6.3496,,,61.8,
14802,OWID_KOS,1962,,6.3314,,,62.1,
14803,OWID_KOS,1963,,6.2963,,,62.4,
14804,OWID_KOS,1964,,6.1258,,,62.7,
14805,OWID_KOS,1965,,5.9269,,,63.0,
14806,OWID_KOS,1966,,5.7374,,,63.3,
14807,OWID_KOS,1967,,5.7769,,,63.7,
14808,OWID_KOS,1968,,5.7452,,,63.9,
14809,OWID_KOS,1969,,5.8573,,,64.3,
14810,OWID_KOS,1970,,5.503,,,64.6,
14811,OWID_KOS,1971,,5.6744,,,64.9,
14812,OWID_KOS,1972,,5.6164,,,65.2,
14813,OWID_KOS,1973,,5.417,,,65.5,
14814,OWID_KOS,1974,,5.4732,,,65.8,
14815,OWID_KOS,1975,,5.249,,,66.1,
14816,OWID_KOS,1976,,5.2715,,,66.4,
14817,OWID_KOS,1977,,4.9613,,,66.7,
14818,OWID_KOS,1978,,4.6896,,,67.0,
14819,OWID_KOS,1979,,4.493,,,67.4,
14820,OWID_KOS,1980,,4.9086,,,67.7,
14821,OWID_KOS,1981,,4.4581,,,68.0,
14822,OWID_KOS,1982,,4.731,,,68.3,
14823,OWID_KOS,1983,,4.6559,,,68.6,
14824,OWID_KOS,1984,,4.5943,,,69.0,
14825,OWID_KOS,1985,,4.3077,,,69.3,
14826,OWID_KOS,1986,,4.1659,,,69.6,
14827,OWID_KOS,1987,,3.7533,,,69.9,
14828,OWID_KOS,1988,,3.9477,,,70.3,
14829,OWID_KOS,1989,,3.6395,,,70.6,
14830,OWID_KOS,1990,,3.6468,,,70.9,
14831,OWID_KOS,1991,,3.4414,,,71.2,
14832,OWID_KOS,1992,,2.8708,,,71.5,
14833,OWID_KOS,1993,,2.7278,,,71.8,
14834,OWID_KOS,1994,,2.6029,,,72.1,
14835,OWID_KOS,1995,,2.6002,,,72.4,
14836,OWID_KOS,1996,,2.5992,,,72.8,
14837,OWID_KOS,1997,,2.5706,,,73.1,
14838,OWID_KOS,1998,,2.5894,,,71.3,
14839,OWID_KOS,1999,,2.6406,,,69.4,
14840,OWID_KOS,2000,,2.6604,,,74.1,
14841,OWID_KOS,2001,,2.6219,,,74.4,
14842,OWID_KOS,2002,,2.5332,,,74.7,
14843,OWID_KOS,2003,,2.2802,,,75.0,
14844,OWID_KOS,2004,,2.4614,,,75.3,
14845,OWID_KOS,2005,,2.6091,,,75.6,
14846,OWID_KOS,2006,,2.4291,,,75.6,
14847,OWID_KOS,2007,,2.3572,,,76.5,
14848,OWID_KOS,2008,,2.4436,,,77.4,
14849,OWID_KOS,2009,,2.4365,,,77.7,
14850,OWID_KOS,2010,,2.426,,,77.6,
14851,OWID_KOS,2011,,1.992,,,77.7,
14852,OWID_KOS,2012,,2.0015,,,78.3,
14853,OWID_KOS,2013,,2.0977,,,78.6,
14854,OWID_KOS,2014,,1.8706,,,78.9,
14855,OWID_KOS,2015,,1.7513,,,78.9,
14856,OWID_KOS,2016,,1.6577,,,79.0,
14857,OWID_KOS,2017,,1.6491,,,78.8,
14858,OWID_KOS,2018,,1.6055,,,78.7,
14859,OWID_KOS,2019,,1.546,,,79.0,
14860,OWID_KOS,2020,,1.5293,,,76.6,
14861,OWID_KOS,2021,,1.5219,,,76.8,
14862,OWID_SRM,1923,,,209514992.0,,,
14863,OWID_SRM,1924,,,233298416.0,,,
14864,OWID_SRM,1925,,,192708624.0,,,
14865,OWID_SRM,1926,,,170019616.0,,,
14866,OWID_SRM,1927,,,161168000.0,,,
14867,OWID_SRM,1928,,,180042672.0,,,
14868,OWID_SRM,1929,,,181603792.0,,,
14869,OWID_SRM,1930,,,152399008.0,,,
14870,OWID_SRM,1931,,,136460848.0,,,
14871,OWID_SRM,1932,,,166020624.0,,,
14872,OWID_SRM,1933,,,125238128.0,,,
14873,OWID_SRM,1934,,,99502096.0,,,
14874,OWID_SRM,1935,,,103758480.0,,,
14875,OWID_SRM,1936,,,120375944.0,,,
14876,OWID_SRM,1937,,,133821456.0,,,
14877,OWID_SRM,1938,,,145798288.0,,,
14878,OWID_SRM,1939,,,175024080.0,,,
14879,OWID_SRM,1951,,,621428864.0,,,
14880,OWID_SRM,1952,,,827500352.0,,,
14881,OWID_SRM,1953,,,1041786176.0,,,
14882,OWID_SRM,1954,,,1257857664.0,,,
14883,OWID_SRM,1955,,,1501072128.0,,,
14884,OWID_SRM,1956,,,1613929344.0,,,
14885,OWID_SRM,1957,,,1729643520.0,,,
14886,OWID_SRM,1958,,,1827500928.0,,,
14887,OWID_SRM,1959,,,2259286784.0,,,
14888,OWID_SRM,1960,,,2098929536.0,,,
14889,OWID_SRM,1961,,,2199643904.0,,,
14890,OWID_SRM,1962,,,2327143680.0,,,
14891,OWID_SRM,1963,,,2450001152.0,,,
14892,OWID_SRM,1964,,,2581786880.0,,,
14893,OWID_SRM,1965,,,2689286912.0,,,
14894,OWID_SRM,1966,,,2805001216.0,,,
14895,OWID_SRM,1967,,,3279566848.0,,,
14896,OWID_SRM,1968,,,3972086528.0,,,
14897,OWID_SRM,1969,,,4509586944.0,,,
14898,OWID_SRM,1970,,,5788754944.0,,,
14899,OWID_SRM,1971,,,5316893696.0,,,
14900,OWID_SRM,1972,,,6594823680.0,,,
14901,OWID_SRM,1973,,,7734024192.0,,,
14902,OWID_SRM,1974,,,10151933952.0,,,
14903,OWID_SRM,1975,,,12576685056.0,,,
14904,OWID_SRM,1976,,,20997122048.0,,,
14905,OWID_SRM,1977,,,26427838464.0,,,
14906,OWID_SRM,1978,,,27353458688.0,,,
14907,OWID_SRM,1979,,,28478652416.0,,,
14908,OWID_SRM,1980,,,26827169792.0,,,
14909,OWID_SRM,1981,,,30949289984.0,,,
14910,OWID_SRM,1982,,,33302104064.0,,,
14911,OWID_SRM,1983,,,29018003456.0,,,
14912,OWID_SRM,1984,,,65873330176.0,,,
14913,OWID_SRM,1987,,,60764348416.0,,,
14914,OWID_SRM,1988,,,57228910592.0,,,
14915,OWID_SRM,1989,,,66067800064.0,,,
14916,OWID_SRM,1990,,,59246219264.0,,,
14917,OWID_SRM,1991,,,52653010944.0,,,
14918,OWID_WRL,1913,,,,,34.1,
14919,OWID_WRL,1950,,4.8596,,,46.5,
14920,OWID_WRL,1951,,4.8269,,,47.1,
14921,OWID_WRL,1952,,5.0142,,,48.2,
14922,OWID_WRL,1953,,4.9366,,,48.8,
14923,OWID_WRL,1954,,5.0098,,,49.6,
14924,OWID_WRL,1955,,5.0115,,,50.1,
14925,OWID_WRL,1956,,4.9393,,,50.6,
14926,OWID_WRL,1957,,5.0764,,,50.9,
14927,OWID_WRL,1958,,4.935,,,51.5,
14928,OWID_WRL,1959,,4.7407,,,49.3,
14929,OWID_WRL,1960,,4.6955,,,47.7,
14930,OWID_WRL,1961,,4.5735,,,50.4,
14931,OWID_WRL,1962,,5.0301,,,53.1,
14932,OWID_WRL,1963,,5.3169,,,53.6,
14933,OWID_WRL,1964,,5.1332,,,54.2,
14934,OWID_WRL,1965,,5.0805,,,53.9,
14935,OWID_WRL,1966,,4.9634,,,54.5,
14936,OWID_WRL,1967,,4.8557,,,54.9,
14937,OWID_WRL,1968,,4.9627,,,55.5,
14938,OWID_WRL,1969,,4.8674,,,55.8,
14939,OWID_WRL,1970,,4.8279,,,56.1,
14940,OWID_WRL,1971,,4.6817,,,55.9,
14941,OWID_WRL,1972,,4.5468,,,57.1,
14942,OWID_WRL,1973,,4.4206,,,57.6,
14943,OWID_WRL,1974,,4.2648,,,58.0,
14944,OWID_WRL,1975,,4.0835,,,58.3,
14945,OWID_WRL,1976,,3.9774,,,58.7,
14946,OWID_WRL,1977,,3.8523,,,59.4,
14947,OWID_WRL,1978,,3.7904,,,59.7,
14948,OWID_WRL,1979,,3.7763,,,60.2,
14949,OWID_WRL,1980,,3.7498,,,60.6,
14950,OWID_WRL,1981,,3.7157,,,61.0,
14951,OWID_WRL,1982,,3.7129,,,61.4,
14952,OWID_WRL,1983,,3.5778,,,61.6,
14953,OWID_WRL,1984,,3.5516,,,61.9,
14954,OWID_WRL,1985,,3.5151,,,62.2,
14955,OWID_WRL,1986,,3.505,,,62.8,
14956,OWID_WRL,1987,,3.4802,,,63.2,
14957,OWID_WRL,1988,,3.3906,,,63.3,
14958,OWID_WRL,1989,,3.3456,,,63.8,
14959,OWID_WRL,1990,12526159.0,3.3078,,0.581,64.0,
14960,OWID_WRL,1991,12282120.0,3.1272,,0.581,64.1,
14961,OWID_WRL,1992,12021888.0,3.0411,,0.58,64.3,
14962,OWID_WRL,1993,11758008.0,2.9758,,0.58,64.4,
14963,OWID_WRL,1994,11525950.0,2.9262,,0.578,64.5,
14964,OWID_WRL,1995,11203846.0,2.8779,,0.577,64.9,
14965,OWID_WRL,1996,10929025.0,2.833,,0.574,65.1,
14966,OWID_WRL,1997,10650123.0,2.7938,,0.571,65.5,
14967,OWID_WRL,1998,10368006.0,2.7578,,0.565,65.7,
14968,OWID_WRL,1999,10077090.0,2.7302,,0.561,66.1,
14969,OWID_WRL,2000,9756457.0,2.7345,,0.557,66.5,
14970,OWID_WRL,2001,9440714.0,2.7002,,0.553,66.8,
14971,OWID_WRL,2002,9124349.0,2.6722,,0.548,67.1,
14972,OWID_WRL,2003,8817145.0,2.6471,,0.543,67.5,
14973,OWID_WRL,2004,8552804.0,2.6363,,0.535,67.8,
14974,OWID_WRL,2005,8231431.0,2.6192,,0.526,68.2,
14975,OWID_WRL,2006,7955503.0,2.6115,,0.52,68.7,
14976,OWID_WRL,2007,7682555.0,2.6123,,0.514,69.1,
14977,OWID_WRL,2008,7447910.0,2.6131,,0.511,69.3,
14978,OWID_WRL,2009,7156088.0,2.605,,0.506,69.8,
14979,OWID_WRL,2010,6939600.0,2.5869,,0.504,70.1,
14980,OWID_WRL,2011,6666684.0,2.5729,,0.5,70.5,
14981,OWID_WRL,2012,6448327.0,2.5904,,0.495,70.9,
14982,OWID_WRL,2013,6240248.0,2.5604,,0.49,71.2,
14983,OWID_WRL,2014,6045512.0,2.5529,,0.487,71.6,
14984,OWID_WRL,2015,5862085.0,2.524,,0.478,71.8,
14985,OWID_WRL,2016,5685842.0,2.5256,,0.473,72.1,
14986,OWID_WRL,2017,5506603.0,2.5042,,0.468,72.3,
14987,OWID_WRL,2018,5344393.0,2.4433,,0.466,72.6,
14988,OWID_WRL,2019,5190197.0,2.4062,,0.465,72.8,
14989,OWID_WRL,2020,5040610.0,2.3485,,0.465,72.0,
14990,OWID_WRL,2021,,2.3208,,0.465,71.0,
14991,PAK,1941,,,,,31.76,
14992,PAK,1949,,,679651584.0,,,
14993,PAK,1950,,6.8,922500416.0,,35.0,
14994,PAK,1951,,6.8,989643328.0,,36.2,
14995,PAK,1952,,6.8,983750464.0,,37.4,
14996,PAK,1953,,6.8,976786176.0,,38.5,
14997,PAK,1954,,6.8,1052679040.0,,39.4,
14998,PAK,1955,,6.8,751250368.0,,40.5,
14999,PAK,1956,,6.8,804286080.0,,41.4,
15000,PAK,1957,,6.8,876786112.0,,42.3,
15001,PAK,1958,,6.8,955893248.0,,43.2,
15002,PAK,1959,,6.8,1090536192.0,,44.1,
15003,PAK,1960,473623.0,6.8,1323949056.0,,44.9,
15004,PAK,1961,468905.0,6.8,1448071808.0,,45.8,
15005,PAK,1962,464458.0,6.8,1511820416.0,,46.6,
15006,PAK,1963,460379.0,6.8,1621618304.0,,47.6,
15007,PAK,1964,457222.0,6.8,1832289152.0,,48.6,
15008,PAK,1965,454601.0,6.8,2101683712.0,,49.4,
15009,PAK,1966,453418.0,6.8,2309504768.0,,50.8,
15010,PAK,1967,453334.0,6.8,2680945920.0,,51.9,
15011,PAK,1968,454034.0,6.8,3370873088.0,,52.9,
15012,PAK,1969,455227.0,6.8,3597056000.0,,53.7,
15013,PAK,1970,457276.0,6.8005,4177957120.0,,54.8,1.16
15014,PAK,1971,459812.0,6.8022,4356597248.0,,50.4,
15015,PAK,1972,463225.0,6.805,3727274240.0,,55.2,
15016,PAK,1973,467407.0,6.8083,2581634304.0,,55.5,
15017,PAK,1974,472302.0,6.8113,3752716800.0,,55.5,
15018,PAK,1975,478296.0,6.8119,5126145024.0,,55.9,1.24
15019,PAK,1976,485482.0,6.8083,7423000576.0,,56.1,
15020,PAK,1977,493229.0,6.7989,8671346688.0,,56.3,
15021,PAK,1978,501890.0,6.7831,9293271040.0,,56.7,
15022,PAK,1979,510849.0,6.761,9305733120.0,,57.1,
15023,PAK,1980,520395.0,6.7339,10193558528.0,,57.6,1.48
15024,PAK,1981,529849.0,6.7042,13984013312.0,,58.1,
15025,PAK,1982,539724.0,6.674,17588989952.0,,58.4,
15026,PAK,1983,549384.0,6.6443,18928756736.0,,58.9,
15027,PAK,1984,558771.0,6.615,23420160000.0,,59.3,
15028,PAK,1985,567528.0,6.5854,24269553664.0,,59.4,1.62
15029,PAK,1986,575662.0,6.5539,21761449984.0,,59.5,
15030,PAK,1987,582662.0,6.5181,20408698880.0,,59.1,
15031,PAK,1988,588671.0,6.4756,21628221440.0,,59.4,
15032,PAK,1989,593354.0,6.4247,24551442432.0,,59.6,
15033,PAK,1990,596133.0,6.3637,22532950016.0,0.811,60.1,1.92
15034,PAK,1991,596847.0,6.291,25771943936.0,0.795,60.3,
15035,PAK,1992,595393.0,6.207,27711055872.0,0.791,60.1,
15036,PAK,1993,591725.0,6.1124,34323521536.0,0.786,59.9,
15037,PAK,1994,585802.0,6.0079,33909450752.0,0.782,60.1,
15038,PAK,1995,577784.0,5.894,38423105536.0,0.786,59.9,4.11
15039,PAK,1996,568039.0,5.7714,40585539584.0,0.779,60.4,
15040,PAK,1997,557056.0,5.6419,38136508416.0,0.77,60.6,
15041,PAK,1998,545095.0,5.5081,37552996352.0,0.775,61.1,
15042,PAK,1999,533238.0,5.3927,38921433088.0,0.769,61.7,
15043,PAK,2000,521740.0,5.2567,48877420544.0,0.764,62.1,6.09
15044,PAK,2001,511228.0,5.1233,50230321152.0,0.76,62.4,
15045,PAK,2002,501937.0,5.0082,48244772864.0,0.756,62.6,
15046,PAK,2003,493934.0,4.8804,50985111552.0,0.651,62.8,
15047,PAK,2004,487300.0,4.7544,53513498624.0,0.642,63.1,
15048,PAK,2005,481834.0,4.6368,60225937408.0,0.633,62.5,4.02
15049,PAK,2006,477087.0,4.5255,74601234432.0,0.614,63.7,
15050,PAK,2007,472736.0,4.51,76158115840.0,0.611,63.9,
15051,PAK,2008,468680.0,4.432,92516548608.0,0.602,64.0,
15052,PAK,2009,464547.0,4.3595,,0.591,64.1,
15053,PAK,2010,460081.0,4.2966,,0.582,64.4,4.43
15054,PAK,2011,455285.0,4.2336,,0.577,64.6,
15055,PAK,2012,450031.0,4.1693,,0.563,64.8,
15056,PAK,2013,444618.0,4.1061,,0.561,65.1,
15057,PAK,2014,438721.0,4.005,,0.555,65.3,
15058,PAK,2015,432291.0,3.9041,,0.547,65.7,
15059,PAK,2016,425462.0,3.8268,,0.545,65.9,
15060,PAK,2017,418020.0,3.7593,,0.543,66.3,
15061,PAK,2018,409549.0,3.6847,,0.542,66.5,
15062,PAK,2019,399894.0,3.62,,0.534,66.8,
15063,PAK,2020,389182.0,3.5548,,0.535,66.3,
15064,PAK,2021,,3.4698,,0.534,66.1,
15065,PAN,1946,,,56792000.0,,,
15066,PAN,1947,,,64035600.0,,,
15067,PAN,1948,,,63771720.0,,,
15068,PAN,1949,,,69845624.0,,,
15069,PAN,1950,,5.5776,91785752.0,,55.0,
15070,PAN,1951,,5.631,94285752.0,,56.1,
15071,PAN,1952,,5.6869,98571472.0,,56.6,
15072,PAN,1953,,5.7309,104642904.0,,56.7,
15073,PAN,1954,,5.7399,109642904.0,,56.8,
15074,PAN,1955,,5.7637,118571480.0,,57.0,
15075,PAN,1956,,5.7736,123928624.0,,57.5,
15076,PAN,1957,,5.7949,136785776.0,,58.2,
15077,PAN,1958,,5.8012,136428624.0,,59.0,
15078,PAN,1959,,5.8242,144285776.0,,59.9,
15079,PAN,1960,4145.0,5.8443,157234320.0,,60.7,
15080,PAN,1961,4128.0,5.8655,175347648.0,,61.5,
15081,PAN,1962,4101.0,5.8719,190889552.0,,62.2,
15082,PAN,1963,4069.0,5.8655,211574304.0,,62.7,
15083,PAN,1964,4037.0,5.8076,227191856.0,,63.2,
15084,PAN,1965,4000.0,5.7276,249540432.0,,63.6,
15085,PAN,1966,3956.0,5.6491,271889056.0,,63.8,
15086,PAN,1967,3908.0,5.5457,306988864.0,,64.1,
15087,PAN,1968,3852.0,5.4321,380027136.0,,64.3,
15088,PAN,1969,3778.0,5.3044,417085760.0,,64.7,
15089,PAN,1970,3686.0,5.1713,448365024.0,,65.1,2.1
15090,PAN,1971,3577.0,5.048,498916352.0,,65.8,
15091,PAN,1972,3459.0,4.9071,534163776.0,,66.5,
15092,PAN,1973,3333.0,4.7387,622855168.0,,67.1,
15093,PAN,1974,3208.0,4.5753,745996416.0,,67.7,
15094,PAN,1975,3093.0,4.4238,882973696.0,,68.1,2.98
15095,PAN,1976,2991.0,4.2735,1154501632.0,,68.4,
15096,PAN,1977,2898.0,4.1321,1260960640.0,,68.6,
15097,PAN,1978,2815.0,3.9988,1360014592.0,,68.8,
15098,PAN,1979,2737.0,3.8948,1409417472.0,,69.0,
15099,PAN,1980,2659.0,3.8119,1735985664.0,,69.3,3.57
15100,PAN,1981,2582.0,3.7409,2272406784.0,,69.6,
15101,PAN,1982,2504.0,3.6704,2887962112.0,,69.9,
15102,PAN,1983,2429.0,3.6113,3417127424.0,,70.3,
15103,PAN,1984,2355.0,3.5228,4064745216.0,,70.5,
15104,PAN,1985,2286.0,3.4309,4457073664.0,,70.7,4.71
15105,PAN,1986,2221.0,3.3523,4054895360.0,,70.8,
15106,PAN,1987,2163.0,3.2699,3653157888.0,,70.9,
15107,PAN,1988,2109.0,3.1979,2901472256.0,,70.9,
15108,PAN,1989,2059.0,3.1482,3162798848.0,,69.9,
15109,PAN,1990,2015.0,3.0962,3168266752.0,0.54,71.1,5.91
15110,PAN,1991,1977.0,2.9993,3507511040.0,0.533,71.2,
15111,PAN,1992,1947.0,2.9499,4006663680.0,0.531,71.5,
15112,PAN,1993,1926.0,2.9095,5120211968.0,0.526,71.8,
15113,PAN,1994,1911.0,2.8773,5350770176.0,0.518,72.1,
15114,PAN,1995,1901.0,2.8517,5304503296.0,0.523,72.4,8.82
15115,PAN,1996,1894.0,2.8302,6326507008.0,0.516,72.7,
15116,PAN,1997,1887.0,2.8101,6521960448.0,0.523,73.0,
15117,PAN,1998,1875.0,2.7895,6989571072.0,0.524,73.3,
15118,PAN,1999,1856.0,2.7673,7497104896.0,0.513,73.6,
15119,PAN,2000,1832.0,2.7439,8132078592.0,0.513,74.0,12.53
15120,PAN,2001,1800.0,2.7202,8684559360.0,0.508,74.4,
15121,PAN,2002,1766.0,2.6981,8670041088.0,0.508,74.8,
15122,PAN,2003,1733.0,2.6791,8387120640.0,0.509,75.2,
15123,PAN,2004,1700.0,2.6913,8199950848.0,0.479,75.5,
15124,PAN,2005,1668.0,2.6648,9005819904.0,0.476,75.8,13.51
15125,PAN,2006,1638.0,2.6358,9861536768.0,0.477,76.0,
15126,PAN,2007,1607.0,2.6303,10474221568.0,0.474,76.2,
15127,PAN,2008,1575.0,2.631,13339242496.0,0.475,76.2,
15128,PAN,2009,1544.0,2.6135,,0.509,76.3,
15129,PAN,2010,1512.0,2.6035,,0.508,76.4,14.37
15130,PAN,2011,1480.0,2.6267,,0.507,76.6,
15131,PAN,2012,1449.0,2.6364,,0.503,76.8,
15132,PAN,2013,1409.0,2.6092,,0.493,77.0,
15133,PAN,2014,1373.0,2.5902,,0.438,77.2,
15134,PAN,2015,1336.0,2.5639,,0.433,77.5,
15135,PAN,2016,1294.0,2.5283,,0.425,77.7,
15136,PAN,2017,1255.0,2.4926,,0.417,77.8,
15137,PAN,2018,1216.0,2.4406,,0.412,77.9,
15138,PAN,2019,1174.0,2.3752,,0.398,77.8,
15139,PAN,2020,1137.0,2.3441,,0.395,76.7,
15140,PAN,2021,,2.3252,,0.392,76.2,
15141,PER,1940,,,,,37.0,
15142,PER,1942,,,293395200.0,,,
15143,PER,1943,,,321247936.0,,,
15144,PER,1944,,,379530496.0,,,
15145,PER,1945,,,442114208.0,,,
15146,PER,1946,,,524867232.0,,,
15147,PER,1947,,,615174976.0,,,
15148,PER,1948,,,132895296.0,,,
15149,PER,1949,,,223222688.0,,,
15150,PER,1950,,6.9389,360581920.0,,46.2,
15151,PER,1951,,6.9422,371589664.0,,46.4,
15152,PER,1952,,6.9482,456679520.0,,46.7,
15153,PER,1953,,6.9533,378914048.0,,47.0,
15154,PER,1954,,6.9573,429073696.0,,47.4,
15155,PER,1955,,6.9603,507277344.0,,47.8,
15156,PER,1956,,6.9619,621268416.0,,48.3,
15157,PER,1957,,6.9618,680200064.0,,48.8,
15158,PER,1958,,6.9592,601121984.0,,49.3,
15159,PER,1959,,6.9529,604817280.0,,49.9,
15160,PER,1960,103563.0,6.9413,725265216.0,,50.5,
15161,PER,1961,103040.0,6.9227,1008130560.0,,51.1,
15162,PER,1962,102168.0,6.8954,1142721024.0,,51.3,
15163,PER,1963,101068.0,6.858,1251954432.0,,52.2,
15164,PER,1964,99673.0,6.8097,1514779648.0,,52.7,
15165,PER,1965,98160.0,6.7502,1795036416.0,,53.2,
15166,PER,1966,96556.0,6.68,2123949056.0,,53.7,
15167,PER,1967,95038.0,6.6003,2183391232.0,,54.2,
15168,PER,1968,93626.0,6.5128,2326660096.0,,54.7,
15169,PER,1969,92289.0,6.418,2604437760.0,,55.3,
15170,PER,1970,107819.0,6.3161,3014644736.0,,47.2,3.05
15171,PER,1971,89298.0,6.207,3316028416.0,,56.2,
15172,PER,1972,88024.0,6.0908,3581783552.0,,56.7,
15173,PER,1973,86582.0,5.9682,4368589824.0,,57.1,
15174,PER,1974,85062.0,5.8407,5770836992.0,,57.5,
15175,PER,1975,83600.0,5.7095,7419537920.0,,57.9,5.07
15176,PER,1976,82241.0,5.5755,8636655616.0,,58.3,
15177,PER,1977,81101.0,5.4401,8158232576.0,,58.6,
15178,PER,1978,80149.0,5.3047,6342592512.0,,59.0,
15179,PER,1979,79244.0,5.1709,7338939392.0,,59.3,
15180,PER,1980,78218.0,5.0406,7597121024.0,,59.6,6.93
15181,PER,1981,76997.0,4.9153,10487319552.0,,59.8,
15182,PER,1982,75453.0,4.7951,12145327104.0,,60.0,
15183,PER,1983,73508.0,4.6796,11139898368.0,,60.2,
15184,PER,1984,71128.0,4.5684,12880685056.0,,60.5,
15185,PER,1985,68348.0,4.4603,12553652224.0,,61.3,9.71
15186,PER,1986,65392.0,4.3536,10123803648.0,,62.0,
15187,PER,1987,62374.0,4.2465,12332368896.0,,62.8,
15188,PER,1988,59400.0,4.1377,8449415168.0,,63.6,
15189,PER,1989,56566.0,4.0264,13386482688.0,,64.4,
15190,PER,1990,53748.0,3.9119,14479313920.0,0.576,65.1,13.79
