AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
17.0945,0.317559,,9817.806812,1356018.0,3.42741030589637,14.855,9.502,2.6256429842,72.815,0.0565468811184439,19.0,-0.872060059332368,36.261,0.758,0.584,7.2,18.965,,,,2932615.0
15.276,0.386387,,12436.664185,1556950.0,3.4317538550035,15.08,9.621,3.336067533,72.946,0.0650416379898419,18.1,-0.856135895388362,36.36,0.721,0.5785,6.69,19.8,,,,2907615.0
15.8412,0.399009,,9222.356746,1132129.0,4.45756052640445,15.233,9.699,3.3586164439,73.118,0.0590901983806955,17.2,-0.673638853162549,36.46,0.779,0.573,6.34,17.051,,,,2888094.0
15.9465,0.370673,,9875.377779,1393227.0,4.25758023025345,15.304,9.739,1.9462596018,73.331,0.0602463206986371,16.3,-0.373954889662394,36.56,0.805,0.633,6.44,17.317,,,,2877314.0
19.0668,0.32152,,10815.777611,1754179.0,4.15764685451829,15.297,9.753,2.4682465299,73.572,0.0581105464590744,15.5,-0.0270427628367578,36.66,0.805,0.647,6.7,16.681,,,,2876536.0
17.9127,0.338374,,10619.320693,1586117.0,3.64901119971462,15.232,9.761,2.2536273866,73.82,0.0583568200340074,14.7,0.26742945492201,36.76,0.805,0.65,7.04,17.692,,,,2884239.0
18.4348,0.332454,,11121.46443,1683577.0,3.62361623616236,15.125,9.774,2.1742183944,74.056,0.0504945965953766,14.0,0.461930535014127,36.836,0.814,0.623,5.78,17.012,,,,2897593.0
18.0721,0.351235,,11609.513241,1809123.0,3.65702879444668,14.979,9.796,2.4721853397,74.273,0.0520237030442027,13.3,0.509812126446043,36.888,0.816,0.641,6.28,16.529,,,,2912403.0
17.2231,0.413565,,10553.337528,1537420.0,3.69326494399551,14.795,9.823,2.5636126292,74.467,0.0537710989111561,12.6,0.450705991935445,36.915,0.809,0.628,6.12,15.91,,,,2925559.0
16.3905,0.406929,,10546.13624,1399540.0,3.76304612069032,14.568,9.849,2.9630669037,74.64,0.0505478651224537,12.0,0.361260408326477,36.918,0.806,0.635,6.05,15.839,,,,2936147.0
14.9943,0.369471,,11527.458713,1414487.0,3.77381450238405,14.298,9.862,2.3770803273,74.797,0.0492176762911756,11.3,0.293899005891436,36.897,0.807,0.624,5.27,15.737,,,,2944789.0
13.9423,0.351119,,12457.940705,1432435.0,3.91775602495482,13.987,9.857,1.693915557,74.945,0.0492176762911756,10.8,0.235799808401976,36.851,0.868,0.753,5.13,15.737,,,,2951741.0
11.9883,0.388528,,13619.290546,1395316.0,3.91775602495482,13.646,9.835,1.693915557,75.087,0.0492176762911756,10.2,0.202624027586126,36.781,0.8865000000000001,0.874,5.67,15.737,,,,2957728.0
11.7173,0.388528,,12641.210873,1357322.0,3.91775602495482,13.281,9.801,1.693915557,75.224,0.0492176762911756,9.7,0.185983344838062,36.687,0.905,0.873,5.67,15.737,,,,2963234.0
0.017648,21.555251,,1873.452514,,,13.762,6.971,,73.787,,,2.06484055952557,53.283,,,,,,,,94992.0
0.017648,21.292625,,1896.456983,,,13.762,7.022,,73.853,,,2.20516342003217,53.661,,,,,,,,94992.0
0.017524,17.673027,,1961.843575,,,13.375,7.084,,73.937,,,2.23551495177429,54.028,,,,,,,,94992.0
0.017484,14.500762,,2044.111732,,,13.01,7.154,,74.038,,,2.1083235826171,54.394,,,,,,,,97016.0
0.017059,0.860963,,2254.830726,,,12.667,7.233,,74.156,,,1.76547290871368,54.76,,,,,,,,98744.0
0.016839,0.783904,,2360.01676,,,12.348,7.32,,74.287,,,1.29195043537796,55.125,,,,,,,,100028.0
0.017149,0.248954,,2469.782123,,,12.053,7.418,,74.429,,,0.798578360971686,55.489,,,,,,,,100830.0
0.017574,20.080397,,2677.642458,,,11.788,7.527,,74.576,,,0.391971044676888,55.853,,,,,,,,101226.0
0.016925,14.408512,,2843.022346,,,11.556,7.648,,74.725,,,0.13426266158903,56.217,,,,,,,,101362.0
0.019556,11.723776,,2553.793296,,,11.361,7.78,,74.872,,,0.08875127546184,56.579,,,,,,,,101452.0
0.020236,10.895489,,2453.597765,,,11.214,7.918,,75.017,,,0.20973141399036,56.941,,,,,,,,101665.0
0.020295,9.03923,,2637.860335,,,11.123,8.061,,75.158,,,0.377979489354876,57.06,,,,,,,,102050.0
0.020005,0.368083,,2615.206704,,,11.09,8.205,,75.299,,,0.503385467824644,57.043,,,,,,,,102565.0
0.020678,2.02409,,2727.849162,,,11.111,8.347,,75.441,,,0.583290430309314,57.01,,,,,,,,103165.0
0.020203,1.48855,,2790.849162,,,11.179,8.488,,75.583,,,0.590508188771418,56.959,,,,,,,,103776.0
0.019135,1.22283,,2962.905028,,,11.281,8.627,,75.725,,,0.541048337127457,56.892,,,,,,,,104339.0
0.018836,1.056269,,2983.636872,,,11.404,8.765,,75.868,,,0.502859513587608,56.808,,,,,,,,104865.0
0.018279,1.051833,,3092.430168,,,11.532,8.907,,76.01,,,0.471874002595904,56.707,,,,,,,,105361.0
0.01875,1.321113,,3202.189944,,,11.652,9.053,,76.152,,,0.459265888430662,56.589,,,,,,,,105846.0
0.018622,3.588107,,3310.2045,,,11.756,9.205,,76.293,,,0.437414675818993,56.454,,,,,,,,106310.0
0.018622,3.588107,,2496.791098,,,11.841,9.362,,76.434,,,0.428016948088116,56.303,,,,,,,,106766.0
3.94801,2.511352,,408774.988018,16840545.0,0.53734870275588,13.0,6.7,1.9061225182,79.2341463414634,0.0118518740236549,5.1,1.19227232344832,15.765,0.984,0.97,14.6,21.778,,67.44,51.2,18991434.0
3.94801,2.263438,,390108.834372,17072583.0,0.528085518393566,12.7,6.6,1.8077929526,79.6341463414634,0.0105028867613026,5.0,1.34835834227145,15.9,0.984,0.97,14.71,20.958,,66.85,51.5,19194676.0
2.88853,3.199001,,435171.313118,20458066.0,0.511698390291362,12.8,6.6,1.8864651077,79.9365853658537,0.0100600286724097,5.0,1.22056378534358,15.778,0.984,0.969,15.51,21.079,,67.1,51.84,19401366.0
3.06212,3.232433,,558422.134392,19128283.0,0.529293951493369,12.6,6.6,1.5389191376,80.2390243902439,0.0101000138128917,4.9,1.23399666342628,15.657,0.984,0.969,15.48,21.058,,67.33,52.57,19624163.0
2.88333,3.493468,,678337.418023,25255211.0,0.507429895876361,12.3,6.5,1.3229606511,80.490243902439,0.0097164477048895,4.8,1.15935216218033,15.537,0.984,0.969,15.95,21.4,,67.73,52.6,19879654.0
2.72673,3.541839,,760939.512578,25959398.0,0.501993862793522,12.8,6.4,1.2835416313,80.8414634146341,0.0098356933343699,4.8,1.31978955436191,15.418,0.984,0.969,15.9,21.4,,68.57,54.0,20178543.0
2.2011,4.188622,,818233.984854,26617413.0,0.472088944519274,12.9,6.4,1.368975412,81.0414634146342,0.0095861907627373,4.7,1.47522794532757,15.3,0.984,0.969,15.94,21.321,,68.87,54.69,20526300.0
2.33863,3.551408,,985139.395309,26775162.0,0.501202521540773,14.1,6.7,1.2191426043,81.2926829268293,0.0098696259417508,4.5,0.624678435014185,15.178,0.984,0.969,16.49,21.321,,69.58,55.29,20916339.0
2.29172,3.481413,,1057010.486407,31085196.0,0.488147425492727,14.0,6.7,1.2234971646,81.3951219512195,0.0098989096283209,4.4,2.00402174031569,15.057,0.984,0.969,15.61,21.622,,69.75,55.87,21332293.0
2.19757,3.903993,,1014835.716679,29778308.0,0.491584509907142,13.9,6.5,1.2091480371,81.5439024390244,0.0105904455055022,4.2,2.0610451296841,14.937,0.984,0.969,15.88,21.128,,68.19,55.57,21750852.0
2.27654,4.006934,,1299463.076449,33252146.0,0.483262985663192,13.7,6.5,1.042668759,81.6951219512195,0.0105447627978734,4.0,1.55548958906995,14.818,0.983,0.969,16.08,20.948,,68.69,55.46,22154687.0
2.25475,3.821301,,1546688.928146,45852262.0,0.480592406589432,13.6,6.6,1.1003637323,81.8951219512195,0.0112193872283209,3.8,1.38952731561803,14.7,0.983,0.969,16.42,20.06,,68.64,55.74,22538002.0
2.27891,3.770798,,1590707.559043,49299829.0,0.467086446065561,13.7,6.6,1.0609523222,82.0463414634146,0.0110786596689646,3.6,1.74582000067359,14.598,0.983,0.969,16.29,19.799,,68.03,55.62,22903951.0
2.21622,3.676653,,1543216.347504,45291225.0,0.46487220806353,13.3,6.4,1.0535408605,82.1487804878049,0.01143826119239,3.5,1.721151439989,14.498,0.978,0.961,15.52,22.43,,67.3,55.35,23254912.0
2.37264,3.339449,,1464444.524638,43062504.0,0.459473022092111,13.2,6.6,1.0298169731,82.3,0.0119536450606372,3.4,1.49156648912847,14.398,0.978,0.961,15.71,22.1,,66.68,54.97,23596426.0
2.40312,3.018633,,1247634.399291,34629491.0,0.459257284035057,12.9,6.6,0.9861067998,82.4,0.0122325468098453,3.3,1.43921665259925,14.299,0.977,0.965,16.29,21.762,,66.76,55.43,23932499.0
2.70442,2.645712,,1310104.586643,35578264.0,0.453616140761012,12.9,6.6,0.93559210822,82.4487804878049,0.0123346164679823,3.2,1.56194049810399,14.2,0.977,0.965,16.45,21.39,,66.55,55.79,24262710.0
2.45835,2.905098,,1416783.718751,40638525.0,0.44655657148031,12.6,6.5,0.82571952813,82.5,0.0122133845321732,3.2,1.68452310845434,14.096,0.97,0.958,16.51,21.167,,66.55,55.79,24584619.0
2.1216,3.390884,,1458952.688944,39696860.0,0.43836960911012,12.6,6.6,0.89163240342,82.7487804878049,0.0122133845321732,3.2,1.53610551570388,13.988,0.97,0.9553333333333331,16.35,21.167,,66.55,55.79,24898153.0
1.89797,4.401592,,1380207.832899,35076928.0,0.43836960911012,12.1,6.7,0.89163240342,82.9,0.0122133845321732,3.2,1.52165367749095,13.876,0.971,0.9526666666666668,16.25,21.167,,66.55,55.79,25203200.0
1.89797,4.401592,,1423472.702121,30794900.0,0.43836960911012,11.5,6.7,0.89163240342,83.2,0.0122133845321732,3.1,1.28293313733698,13.759,0.971,0.95,16.25,21.167,,66.55,55.79,25499881.0
1.6707,,1455.619,196799.627787,3659384.0,1.03878569286877,9.8,9.6,1.0162002142,78.1268292682927,0.0089031728653071,4.6,0.240466652446524,39.787,0.968,0.968,13.38,30.069,11.0332202911377,65.62,47.15,8069276.0
1.6707,,1458.83,197336.113323,3831774.0,0.890210310899519,9.4,9.3,0.86443711868,78.5756097560976,0.0082098111045879,4.5,0.382799394483217,40.066,0.968,0.968,13.29,29.419,10.8563203811646,65.27,47.33,8097755.0
1.56277,,1450.996,213387.477629,3873988.0,0.870835687651877,9.7,9.4,0.79907523638,78.6780487804878,0.0079852621300712,4.4,0.49198046425522,40.345,0.968,0.968,13.51,28.878,10.5323295593262,64.63,48.36,8134403.0
1.49193,,1489.69,261685.687441,4720898.0,0.866717400529149,9.5,9.5,0.61155683412,78.6317073170732,0.0079614689044854,4.3,0.487133894826838,40.625,0.968,0.968,13.62,29.01,10.7396202087402,64.74,48.6,8175855.0
1.47648,,1490.766,300917.298368,5103811.0,1.00227155853998,9.7,9.1,0.71804021269,79.1804878048781,0.006957955905924,4.2,0.620413127334181,40.906,0.968,0.968,13.03,26.799,9.87333011627197,61.36,47.07,8216809.0
1.2594,,1524.64,315966.559717,4937583.0,0.995631418244597,9.5,9.1,0.65425552022,79.3317073170732,0.0072977938817226,4.1,0.681267248299787,41.187,0.968,0.968,13.67,27.575,10.2618503570557,62.79,48.3,8253656.0
1.30319,,1545.797,335981.345831,5350622.0,0.981658929967225,9.4,9.0,0.73623970999,79.8804878048781,0.0068388481389379,3.9,0.494797775098466,41.468,0.968,0.968,13.78,28.163,10.3745803833008,63.44,49.08,8285344.0
1.41639,,1574.681,388671.495783,6802800.0,0.840833568766733,9.2,9.0,0.54127322618,80.1804878048781,0.0068332584215982,3.8,0.324146535285463,41.751,0.968,0.968,14.09,27.328,10.4522895812988,64.54,50.05,8313731.0
1.34222,,1604.015,430310.227057,7530933.0,0.831391242979792,9.3,9.0,0.69531650388,80.4317073170732,0.0066004722495671,3.8,0.313041437661508,42.034,0.969,0.968,14.39,26.274,10.5551500320435,64.85,51.03,8341525.0
1.14682,,1593.198,400148.193471,6246869.0,0.608415680868827,9.2,9.3,0.60912556084,80.3317073170732,0.0070283995422978,3.7,0.261953189906348,42.317,0.969,0.968,13.76,25.0,10.583930015564,63.63,51.3,8372657.0
1.26733,,1603.641,391892.746545,6345092.0,0.602286669093771,9.4,9.2,0.68965968267,80.5804878048781,0.0071554103114342,3.6,0.240394299500766,42.601,0.969,0.968,14.0,24.825,10.7891302108765,63.75,51.65,8409945.0
1.40191,,1603.994,431120.310089,7548229.0,0.540039830550599,9.3,9.1,0.88720637757,80.9829268292683,0.0072774613792078,3.5,0.337080841831645,42.885,0.969,0.968,14.32,26.048,10.9884901046753,63.86,52.01,8453501.0
1.34855,,1736.561,409425.234155,7135291.0,0.523864798766988,9.4,9.4,0.92916799475,80.9365853658537,0.0069506640625039,3.3,0.45593747231891,42.853,0.969,0.968,14.51,26.226,10.7011804580688,63.62,52.37,8502230.0
1.25472,,1739.764,430068.712972,7234620.0,0.51207110915285,9.4,9.4,0.72462150506,81.1365853658537,0.0070315899776766,3.2,0.589387254692989,42.664,0.97,0.968,14.37,25.906,10.7402896881104,63.33,52.37,8556191.0
1.20074,,1758.729,441996.131737,7101967.0,0.509888898608253,9.6,9.2,0.52233231827,81.490243902439,0.0074936595931018,3.1,0.781541632525841,42.474,0.97,0.968,14.34,25.751,10.4111604690552,62.56,52.33,8615205.0
1.12979,,1753.323,381817.565894,5704913.0,0.47861005363571,9.8,9.6,0.53003531533,81.190243902439,0.007493172969722,3.0,0.752568122885555,42.285,0.969,0.968,14.69,25.73,10.6934795379639,62.36,52.42,8678667.0
1.11032,,1758.544,395568.644341,5737011.0,0.493672942116627,10.0,9.2,0.65162919875,81.6414634146342,0.0073933485107261,3.0,0.723594613245269,42.095,0.969,0.968,14.96,25.7,10.9538497924805,62.49,52.81,8747306.0
1.21059,,1694.958,417261.151845,6216310.0,0.459861533502446,10.0,9.5,0.79365961209,81.6439024390244,0.0074339501143947,2.9,0.694621103604983,41.906,0.962,0.963,15.1,25.582,10.9501600265503,62.49,52.81,8819902.0
1.13438,,1703.733,455168.151939,6928354.0,0.496608177017669,9.7,9.5,0.96722860774,81.6926829268293,0.0074339501143947,2.9,0.487071924768999,41.703,0.947,0.93,15.36,25.582,10.9501600265503,62.49,52.81,8891383.0
1.08562,,1718.611,445011.872704,6287813.0,0.496608177017669,9.6,9.4,0.96722860774,81.8951219512195,0.0074339501143947,2.9,0.444673639004876,41.485,0.948,0.935,15.69,25.582,10.9501600265503,62.49,52.81,8955108.0
1.17093,,1708.152,433258.467677,6588675.0,0.496608177017669,9.4,9.4,0.96722860774,81.1926829268293,0.0074339501143947,3.0,0.415176731565556,41.252,0.947,0.94,15.69,25.582,10.9501600265503,62.49,52.81,9006400.0
14.8375,,,5272.617196,880117.0,2.03751078406971,14.5,5.8,2.7823113448,66.763,0.0998514479702061,60.9,0.821519963674211,48.614,0.402,0.319,4.75,10.878,21.1190795898438,,,8122743.0
14.8375,,,5707.618247,848338.0,2.04645523878444,13.6,5.6,2.6594138676,67.054,0.0902450660331089,57.2,0.774765939386613,48.413,0.402,0.308,4.71,10.789,20.8775501251221,,,8197295.0
13.9546,,,6236.086669,923394.0,2.05567552896473,13.5,5.7,2.5612943719,67.391,0.0838845689516996,53.5,0.746173582716985,48.213,0.402,0.295,3.17,11.489,13.6307201385498,,,8277065.0
12.4256,,,7276.413079,1118062.0,1.93063043493195,13.8,6.0,2.1886200607,67.791,0.084955376487243,50.1,0.757650955616913,48.012,0.356,0.282,3.6,11.403,15.1708402633667,,,8361433.0
10.9881,,,8680.410158,1258428.0,1.92557212075857,15.8,6.0,2.3789972183,68.249,0.0739429342005705,47.0,0.875427280482454,47.811,0.37,0.238,3.57,11.9,14.2350397109985,,,8448938.0
9.14754,,,13245.421881,1575733.0,1.93649889501484,16.9,6.2,2.2486095512,68.747,0.0779118584498424,44.1,1.02226559239828,47.611,0.364,0.238,4.08,12.012,13.2231502532959,,,8538610.0
7.09105,,,20981.929498,2294327.0,1.9349201408905,17.6,6.2,2.2015832164,69.259,0.0666371120397321,41.5,1.09858657441812,47.411,0.374,0.23,3.42,12.354,10.1004199981689,,,8630153.0
6.54008,,,33049.426816,3095229.0,1.91549848512102,17.7,6.3,2.1663785612,69.752,0.065034181716698,39.1,1.13385546615645,47.21,0.374,0.21,3.48,12.625,9.77937030792236,,,8724237.0
5.57088,,,48851.318826,3763400.0,1.88652635971963,17.4,6.0,2.1764095568,70.201,0.06422478944953,36.8,1.1524995467243233,47.01,0.374,0.2,2.75,12.13,7.76384019851685,,,8821869.0
6.12193,,,44292.408817,4317107.0,1.84247822990773,17.0,5.9,2.22853579545,70.597,0.0651343631503269,34.7,1.171143627292197,46.81,0.378,0.192,3.28,12.7,9.3439302444458,,,8924383.0
5.54457,,,52905.998879,4962478.0,1.81659244591071,18.3,5.9,2.2806620341,70.938,0.0657141956932351,32.5,1.18978770786007,46.594,0.365,0.205,3.16,13.7,8.70083999633789,,,9032465.0
5.07622,,,65952.763949,5247741.0,1.79938572769838,19.2,5.9,2.23049232205,71.234,0.0655638073271164,30.5,1.30300085487651,46.363,0.361,0.185,2.81,14.086,7.2198600769043,,,9146277.0
5.13977,,,69679.91351,5488213.0,1.77100198732572,18.8,5.9,2.18032261,71.506,0.0650991772120978,28.5,1.32876382733755,46.117,0.361,0.175,3.04,14.271,5.64367008209229,,,9264684.0
5.36626,,,74160.553009,5996107.0,1.74272674746369,18.3,5.8,2.354704353,71.768,0.0645622269981632,26.7,1.29344702700591,45.855,0.398,0.179,2.81,14.375,6.46412992477417,,,9385467.0
5.31941,,,75239.737489,5690979.0,1.71047386074509,17.9,5.8,2.4827428333,72.022,0.0636003715788883,24.9,1.24820899735588,45.578,0.381,0.172,3.1,14.304,7.23872995376587,,,9505616.0
6.17764,,,53076.244755,4658694.0,1.6806446948948,17.2,5.7,2.3382111188,72.266,0.0620613196940794,23.3,1.19120985807018,45.286,0.377,0.163,3.37,14.064,7.63110017776489,,,9622741.0
5.60512,,,37867.007023,3002200.0,1.64903404234084,16.3,5.8,2.1363919893,72.493,0.060127104067198,21.8,1.11785721013911,44.979,0.345,0.207,3.29,14.408,8.20689964294434,,,9736041.0
5.60736,,,40866.632048,3210062.0,1.62901684264353,14.6,5.8,2.0415799757,72.693,0.0576744057446423,20.3,0.98126180450475,44.657,0.405,0.182,2.82,14.183,6.95039987564087,,,9845316.0
5.21238,,,47112.479289,3470611.0,1.60966261118113,14.0,5.8,2.2011074485,72.864,0.0576744057446423,19.2,0.866316916370841,44.32,0.353,0.169,2.8,14.183,7.43546009063721,,,9949537.0
5.71687,,,48174.235294,3898278.0,1.60966261118113,14.1,5.6,2.2011074485,73.005,0.0576744057446423,18.2,0.846646726414021,43.969,0.378,0.172,3.85,14.183,7.43546009063721,,,10047719.0
6.92578,,,42607.176471,4216724.0,1.60966261118113,12.5,5.6,2.2011074485,73.123,0.0576744057446423,17.3,0.684365325388407,43.603,0.376,0.147,3.85,14.183,7.43546009063721,,,10139175.0
0.628439,0.507762,,9062.906941,,6.94042041924068,21.722,2.688,,74.44,0.0838890538076375,10.7,4.31531427526575,11.628,0.465,0.217,10.18,27.787,,,,664610.0
0.628439,0.71401,,8976.207763,,6.50556194859992,21.166,2.688,,74.635,0.0586130461976442,10.3,4.83737932622245,11.631,0.468,0.328,8.9,28.568,,,,697550.0
0.569343,0.635797,,9593.509106,,5.97506482516503,20.591,2.688,,74.822,0.0741094921843034,10.0,5.24867615509094,11.627,0.468,0.472,8.07,28.326,,,,735140.0
0.525336,0.666697,,11074.822141,,5.65080656021674,19.996,2.615,,74.999,0.0610305205369449,9.7,5.75751787979527,11.617,0.468,0.471,8.51,28.214,,,,778708.0
0.390413,0.975996,,13150.166878,,5.08152213365855,19.385,2.545,,75.167,0.0604147390038068,9.4,6.36040053439122,11.601,0.427,0.471,8.66,28.4,,,,829846.0
0.322944,1.062364,,15968.726806,,4.63204981438715,18.778,2.483,,75.326,0.0542447352054113,9.1,6.90336814391869,11.578,0.42,0.471,8.62,30.201,,,,889157.0
0.268688,0.797467,,18504.758606,,3.78711623058355,18.203,2.43,,75.478,0.0631970827077019,8.8,7.50154025577022,11.548,0.42,0.494,8.76,32.309,,,,958423.0
0.292315,0.523032,,21730.012434,,3.41359473084704,17.685,2.388,,75.625,0.0407262432969584,8.4,7.77598356513803,11.512,0.412,0.494,9.27,34.395,,,,1035924.0
0.26483,0.557991,,25710.874407,,3.09361607898816,17.239,2.357,,75.77,0.0435655282968481,8.0,7.32421864933621,11.47,0.412,0.494,9.18,35.937,,,,1114645.0
0.337297,0.272053,,22938.220338,,2.91201843580017,16.863,2.337,,75.913,0.045627064254604,7.6,6.12700951571493,11.421,0.404,0.491,10.11,34.775,,,,1185075.0
0.297667,0.313675,,25713.271277,,2.72499786453148,16.547,2.327,,76.057,0.0420378629889824,7.3,4.60018474525212,11.366,0.392,0.465,7.47,35.719,,,,1240864.0
0.290861,0.46946,,28776.60946,,2.67698208100278,16.271,2.324,,76.2,0.0345078015694667,7.0,2.96081559234807,11.305,0.19,0.271,7.13,34.731,,,,1278153.0
0.275746,0.608955,,30749.332535,,2.63117331941579,16.005,2.326,,76.342,0.0413280753774937,6.8,1.69035809880424,11.238,0.175,0.16,8.3,34.325,,,,1299942.0
0.274804,0.527795,,32539.557497,,2.60412136329634,15.727,2.331,,76.484,0.0402369571807676,6.7,1.15390705309184,11.165,0.183,0.16,8.46,33.715,,,,1315029.0
0.299901,0.515407,,33387.68617,,2.56621250243962,15.426,2.337,,76.624,0.0356415676539373,6.6,1.5875995721769,11.085,0.198,0.16,10.09,33.466,,,,1336073.0
0.315462,0.258279,,31050.638298,,2.50165191300525,15.096,2.346,,76.762,0.0359326149359223,6.5,2.64276663660774,11.001,0.218,0.159,8.87,33.596,,,,1371853.0
0.331847,0.227991,,32234.974125,,2.37916215836222,14.738,2.355,,76.899,0.0344276709318975,6.4,3.85657694585171,10.91,0.218,0.155,8.53,33.659,,,,1425793.0
0.290665,0.320352,,35473.785362,,2.18521666423226,14.365,2.368,,77.032,0.0328247814969013,6.3,4.67804747089484,10.814,0.211,0.111,8.55,33.416,,,,1494077.0
0.289197,0.08354,,37654.023604,,2.07092039468291,13.99,2.385,,77.163,0.0328247814969013,6.1,4.92102429600582,10.713,0.211,0.072,7.23,33.416,,,,1569440.0
0.303909,0.226435,,38473.717598,,2.07092039468291,13.622,2.408,,77.292,0.0328247814969013,5.9,4.4686878342058,10.606,0.283,0.086,7.23,33.416,,,,1641164.0
0.295125,0.226435,,33903.884596,,2.07092039468291,13.269,2.439,,77.419,0.0328247814969013,5.8,3.61532480809725,10.494,0.29,0.091,7.23,33.416,,,,1701583.0
23.2846,0.573308,,45469.586064,7339841.0,0.295281982330973,27.493,6.883,2.6187184617,65.447,1.63581134467402,63.1,1.95239046202205,76.41,0.636,0.736,5.21,9.864,,,,127657862.0
23.2846,0.573308,,45432.923187,6476658.0,0.420635265144561,26.818,6.717,2.8273014839,65.956,1.53540851476627,60.0,1.8862862588559,75.904,0.623,0.744,3.58,11.256,,,,130088709.0
21.9254,0.573308,,47194.75539,6845852.0,0.410060433322043,26.132,6.574,2.6442110871,66.43,1.43592461476334,57.0,1.82005804676631,75.244,0.557,0.731,4.54,13.606,,,,132478076.0
20.9784,0.525457,,51690.437358,7532354.0,0.376993405072761,25.439,6.444,2.5750863195,66.886,1.33115585139834,54.3,1.73126920257465,74.571,0.557,0.739,4.76,13.686,,,,134791598.0
20.1826,0.512509,,55949.962466,7868866.0,0.489641296979034,24.742,6.322,2.8484573461,67.331,1.20545603886653,51.8,1.61519953685618,73.886,0.519,0.739,4.87,13.97,,,,136986429.0
19.3209,0.494274,,57628.097481,8877150.0,0.480669366426275,24.053,6.205,2.5835127509,67.773,1.07009606345729,49.4,1.48474696408995,73.191,0.519,0.739,4.39,14.486,,,,139035505.0
18.034,0.487239,,69971.619881,9680183.0,0.400720930659756,23.384,6.092,2.9562630462,68.213,0.949756547705619,47.0,1.34712103146787,72.483,0.524,0.705,4.73,15.291,,,,140921154.0
17.8065,0.41764,,79825.872642,11495406.0,0.406741843602129,22.747,5.987,2.707829583,68.648,0.865225578855338,44.8,1.22663050489361,71.763,0.489,0.571,5.08,15.975,,,,142660381.0
17.5957,0.382867,,91646.940102,13981733.0,0.399986418560702,22.153,5.892,2.8405278728,69.072,0.78858557495775,42.7,1.14564743804678,71.032,0.493,0.596,3.84,16.471,,,,144304164.0
17.1046,0.384538,,102126.496496,13910101.0,0.393308950586221,21.605,5.807,2.8912153003,69.485,0.733952857430559,40.7,1.11680643452794,70.291,0.446,0.612,4.12,17.288,,,,145924795.0
17.0012,0.355727,,114507.797698,15184221.0,0.386748494383786,21.107,5.734,2.7023468059,69.881,0.684463085469182,38.9,1.1248068966134,69.538,0.45,0.611,4.44,17.611,,,,147575433.0
16.81,0.364026,,123506.292446,16769365.0,0.379649201388703,20.657,5.673,2.6568746121,70.256,0.640480450330768,37.2,1.14382867124819,68.775,0.448,0.584,4.14,17.609,,,,149273134.0
16.1776,0.334593,,128899.307875,17364851.0,0.372730116606917,20.245,5.625,2.7243998743,70.606,0.599168870619997,35.6,1.15400610453827,68.007,0.439,0.574,3.96,17.728,,,,151005733.0
