Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
France,2013,Europe and Central Asia,1.45863,,8924.636,2811077.725704,71224528.0,1.05681895503043,12.4,8.7,1.2160857437,82.219512195122,0.0163401822457309,3.1,0.514773829097755,20.865,0.979,0.976,14.05,21.257,,55.39,46.66,63893521.0
France,2014,Europe and Central Asia,1.55636,,9137.826,2852165.76063,72353943.0,1.03871529856206,12.4,8.4,1.2337688132,82.719512195122,0.01590251419625,3.1,0.473706907839969,20.606,0.978,0.976,14.22,20.696,,54.7,46.54,64193550.0
France,2015,Europe and Central Asia,1.60564,,9239.423,2438207.896252,61627364.0,1.01588548438753,12.0,8.9,1.5701316524,82.3219512195122,0.0154430695521215,3.2,0.355569240058298,20.345,0.978,0.976,14.59,20.674,,54.32,46.53,64453194.0
France,2016,Europe and Central Asia,1.43711,,9230.541,2471285.607082,59339490.0,1.01288303838175,11.8,8.9,1.3515270942,82.5731707317073,0.0148342815235848,3.2,0.263868788565368,20.083,0.978,0.976,15.2,20.57,,54.43,46.53,64667590.0
France,2017,Europe and Central Asia,1.54241,,9464.991,2595151.045198,61832264.0,1.01361737159243,11.5,9.1,1.27077123,82.5756097560976,0.013871875609507,3.3,0.29020211635109,19.82,0.978,0.976,15.21,20.471,,54.43,46.53,64842513.0
France,2018,Europe and Central Asia,1.65113,,9484.326,2790956.878747,68367547.0,1.00135712143469,11.3,9.1,1.1986365025,82.6756097560976,0.013871875609507,3.4,0.274451849056795,19.556,0.973,0.973,15.27,20.471,,54.43,46.53,64990512.0
France,2019,Europe and Central Asia,1.59714,,9634.238,2728870.246706,64309936.0,1.00135712143469,11.2,9.1,1.1986365025,82.8268292682927,0.013871875609507,3.4,0.218824148997353,19.291,0.973,0.971,15.06,20.471,,54.43,46.53,65129731.0
France,2020,Europe and Central Asia,1.59684,,9630.275,2630317.731455,67047015.0,1.00135712143469,10.9,9.1,1.1986365025,82.1756097560976,0.013871875609507,3.4,0.194582449295141,19.025,0.959,0.971,15.06,20.471,,54.43,46.53,65273512.0
Georgia,2000,Europe and Central Asia,24.3371,0.1075,,3216.917302,870178.0,1.63010958826555,12.063,11.68,,69.902,0.0503280841257917,31.9,-1.55123839698929,47.362,0.584,0.68,4.85,9.8,,,,4362184.0
Georgia,2001,Europe and Central Asia,24.3371,0.1075,,3386.804048,967713.0,1.35362857951642,11.875,11.801,,70.065,0.0526081878837024,29.9,-1.55123839698929,47.602,0.584,0.714,6.75,9.4,,,,4296981.0
Georgia,2002,Europe and Central Asia,22.3395,0.1075,,3572.285321,944028.0,1.43629538103146,11.815,11.921,,70.22,0.0666270656526418,27.7,-0.89725367267161,47.559,0.584,0.714,7.02,8.216,,,,4258573.0
Georgia,2003,Europe and Central Asia,22.4095,0.1075,,4198.839435,1158560.0,1.40688583892313,11.875,12.054,,70.349,0.0587585453923268,25.5,-0.675365805865971,47.17,0.584,0.709,7.13,8.417,,,,4238930.0
Georgia,2004,Europe and Central Asia,19.0351,0.019771,,5392.192489,1143119.0,1.08028002822477,12.043,12.204,,70.451,0.0596839487286547,23.2,-0.619262410024726,46.782,0.764,0.746,6.25,8.909,,,,4225811.0
Georgia,2005,Europe and Central Asia,17.1481,0.010361,,6744.165039,1149503.0,1.13513372122004,12.3,12.369,,70.538,0.0628090752416668,21.0,-0.635292218459481,46.395,0.786,0.752,5.58,9.209,,,,4210158.0
Georgia,2006,Europe and Central Asia,13.0026,0.090842,,8147.842046,708652.0,1.62534594010748,12.62,12.542,,70.635,0.0553131509587408,19.0,-0.568484712403705,46.008,0.781,0.743,5.23,9.091,,,,4189721.0
Georgia,2007,Europe and Central Asia,10.6768,0.086299,,10701.691611,947456.0,1.62235187927342,12.968,12.711,,70.765,0.0622896937958798,17.1,-0.521646734447263,45.621,0.78,0.729,3.95,10.479,,,,4166859.0
Georgia,2008,Europe and Central Asia,9.44096,0.185622,,13460.184476,943994.0,1.61722689693364,13.309,12.863,,70.946,0.0697968559622895,15.4,-0.303790529341209,45.235,0.754,0.718,4.83,10.214,,,,4142648.0
Georgia,2009,Europe and Central Asia,9.40614,0.14076,,11326.537103,848594.0,1.59164620639207,13.615,12.992,,71.18,0.0790421533910333,13.9,-0.888185042750245,44.85,0.758,0.713,5.88,9.92,,,,4119490.0
Georgia,2010,Europe and Central Asia,8.4509,0.123772,,12243.202092,769922.0,1.57030633470942,13.861,13.088,,71.46,0.0604886307935138,12.7,-0.729475256932528,44.465,0.769,0.705,6.15,10.361,,,,4099095.0
Georgia,2011,Europe and Central Asia,9.13176,0.107115,,15107.496872,1092720.0,1.56209408490259,14.036,13.146,,71.773,0.061570171784389,11.6,-0.802164039694326,44.081,0.769,0.705,5.04,10.652,,,,4081012.0
Georgia,2012,Europe and Central Asia,8.17547,0.12124,,16488.836127,977209.0,1.55456947315713,14.142,13.168,,72.097,0.0604055080794761,10.8,-0.736565518814038,43.697,0.786,0.719,5.51,10.971,,,,4064097.0
Georgia,2013,Europe and Central Asia,8.61656,0.333652,,17190.037477,1208977.0,1.57518578427697,14.186,13.158,,72.412,0.061304262290899,10.2,-0.300972141406188,43.315,0.815,0.895,6.85,10.674,,,,4048701.0
Georgia,2014,Europe and Central Asia,8.52622,0.24869,,17627.390115,1199179.0,1.56086028249882,14.165,13.121,,72.707,0.0593866559178622,9.7,0.0469539002549217,42.933,0.813,0.905,7.78,11.04,,,,4035310.0
Georgia,2015,Europe and Central Asia,7.81373,0.236766,,14953.675993,885658.0,1.24595244814112,14.078,13.062,,72.973,0.0567948551232021,9.4,0.157481405176007,42.552,0.861,0.913,9.61,11.364,,,,4024180.0
Georgia,2016,Europe and Central Asia,7.29665,0.218805,,15141.598623,772557.0,1.26456126520204,13.925,12.992,,73.207,0.05382738496272,9.1,0.0598165991047394,42.163,0.881,0.907,10.33,11.346,,,,4015457.0
Georgia,2017,Europe and Central Asia,6.24011,0.352967,,16242.687078,745403.0,1.29858973155153,13.718,12.918,,73.414,0.0516257471188404,8.8,0.0133860746662629,41.769,0.878,0.882,9.52,11.243,,,,4008723.0
Georgia,2018,Europe and Central Asia,6.76209,0.12887,,17599.58539,899093.0,1.33444875560703,13.472,12.849,,73.6,0.0516257471188404,8.7,-0.0390365463489613,41.368,0.898,0.886,10.32,11.243,,,,4002946.0
Georgia,2019,Europe and Central Asia,6.22411,0.359784,,17476.97647,890599.0,1.33444875560703,13.2,12.791,,73.767,0.0516257471188404,8.4,-0.171565740223868,40.961,0.88,0.885,9.39,11.243,,,,3996762.0
Georgia,2020,Europe and Central Asia,7.36976,0.359784,,15891.603714,894653.0,1.33444875560703,12.916,12.746,,73.919,0.0516257471188404,8.2,0.0686562494680967,40.547,0.876,0.877,9.39,11.243,,,,3989175.0
Germany,2000,Europe and Central Asia,1.08343,2.492232,6827.274,1943143.89231,27541545.0,0.549300707405401,9.3,10.2,1.2469152208,77.9268292682927,0.009516182962899,4.4,0.135431600393084,25.035,0.993,0.984,16.19,33.531,,61.56,44.82,81400883.0
Germany,2001,Europe and Central Asia,1.08343,2.232338,6956.055,1944089.985772,28529726.0,0.764605281077108,8.9,10.1,1.1356117609,78.3292682926829,0.0089640143865364,4.3,0.168225361337335,24.83,0.993,0.984,16.36,32.781,,61.06,45.46,81453894.0
Germany,2002,Europe and Central Asia,0.900497,2.720302,6955.565,2068718.227035,26975334.0,0.731747733232168,8.7,10.2,1.1712743578,78.2292682926829,0.008653579842145,4.2,0.168128319406931,24.626,0.993,0.984,16.56,32.367,,59.98,45.31,81535124.0
Germany,2003,Europe and Central Asia,0.83226,3.075942,6836.23,2496032.4141,32192694.0,0.699822545173176,8.6,10.3,1.0525107153,78.3804878048781,0.0082176036395001,4.1,0.0553633035873241,24.423,0.993,0.984,16.67,31.381,,58.71,45.12,81614371.0
Germany,2004,Europe and Central Asia,0.951063,2.763938,6726.427,2809310.064381,39263209.0,0.70019860245783,8.6,9.9,1.0631200069,78.6804878048781,0.0077373569145281,4.0,-0.021709727650009,24.221,0.993,0.984,16.46,31.257,,57.45,44.45,81646474.0
Germany,2005,Europe and Central Asia,0.726956,3.619877,6905.542,2845731.980301,36200064.0,0.690840860953515,8.3,10.1,1.0649152353,78.9317073170732,0.0075487071848941,3.9,-0.0567782618352031,24.02,0.993,0.984,16.67,29.84,,58.61,45.54,81602739.0
Germany,2006,Europe and Central Asia,0.737585,3.651877,5977.282,2992043.438581,39728988.0,0.591329679060144,8.2,10.0,0.99174890685,79.1317073170732,0.0073158744205635,3.8,-0.112797497644931,23.821,0.993,0.984,16.93,29.652,,59.48,46.69,81472235.0
Germany,2007,Europe and Central Asia,0.77886,3.382276,5827.831,3421053.532018,50050758.0,0.582554808917128,8.3,10.1,0.93137322209,79.5341463414634,0.0071313275578186,3.7,-0.133718572600486,23.622,0.993,0.984,17.41,29.896,,60.59,47.8,81277836.0
Germany,2008,Europe and Central Asia,0.838331,3.095253,5831.885,3730166.004502,58133689.0,0.582491183972058,8.3,10.3,0.89063505993,79.7365853658537,0.0072041562125666,3.6,-0.190142844695674,23.425,0.993,0.984,17.46,29.668,,61.39,48.5,81065751.0
Germany,2009,Europe and Central Asia,0.695334,3.949686,5763.607,3397586.387028,44216635.0,0.599492456024028,8.1,10.4,0.99258391484,79.8365853658537,0.0072730777207935,3.5,-0.253383410163402,23.229,0.993,0.984,17.64,28.871,,60.83,49.06,80899961.0
Germany,2010,Europe and Central Asia,0.803697,3.803799,5963.786,3396354.075664,47686132.0,0.598643648919741,8.3,10.5,0.981107786,79.9878048780488,0.0072350176369951,3.5,-0.153198446937304,23.034,0.993,0.984,17.45,28.357,,61.2,49.61,80827001.0
Germany,2011,Europe and Central Asia,0.910022,3.42713,5890.103,3744408.602684,58355325.0,0.470495164233899,8.3,10.6,0.9127379369,80.4365853658537,0.0072346872689171,3.4,0.0172646768149944,22.84,0.993,0.984,17.97,28.343,,62.53,50.99,80855629.0
Germany,2012,Europe and Central Asia,0.847919,3.810818,9217.597,3527344.94414,56475362.0,0.446752172804172,8.4,10.8,0.81385525966,80.5390243902439,0.007083215050869,3.4,0.187727800567293,22.83,0.993,0.982,18.23,28.272,,62.75,51.23,80972629.0
Germany,2013,Europe and Central Asia,0.942643,3.78624,9249.257,3732743.446219,61019781.0,0.43118849181072,8.5,11.1,0.84016663732,80.490243902439,0.0073133612820502,3.3,0.272900214681538,22.82,0.992,0.982,18.7,27.827,,62.76,51.9,81174373.0
Germany,2014,Europe and Central Asia,0.904548,4.087945,9316.747,3883920.155292,58986350.0,0.422032935960732,8.8,10.7,0.87906291893,81.090243902439,0.0071185554662659,3.3,0.416877359168292,22.81,0.992,0.982,19.16,28.053,,62.82,52.23,81450370.0
Germany,2015,Europe and Central Asia,0.684691,5.55722,9308.202,3356235.70412,43808108.0,0.416287114796185,9.0,11.3,0.83386916356,80.6414634146341,0.0075631282050082,3.3,0.6120479488710815,22.8,0.992,0.979,19.5,27.835,,62.59,52.4,81787411.0
Germany,2016,Europe and Central Asia,0.698431,5.376735,9580.912,3467498.002104,42135825.0,0.415944337868868,9.6,11.1,1.1716216448,80.990243902439,0.0074320079396199,3.3,0.807218538573871,22.776,0.992,0.979,19.58,27.686,,63.6,53.55,82193770.0
Germany,2017,Europe and Central Asia,0.82617,4.326811,9624.176,3690849.152518,47256279.0,0.415816850603636,9.5,11.3,0.98356599145,80.9926829268293,0.0106523221478083,3.3,0.373724559895838,22.739,0.992,0.976,19.92,27.453,,63.6,53.55,82658409.0
Germany,2018,Europe and Central Asia,0.664668,5.390788,9661.572,3977289.455388,46481410.0,0.416415254617612,9.5,11.5,0.9479766191,80.8926829268293,0.0106523221478083,3.2,0.300526701992065,22.688,0.992,0.955,19.98,27.453,,63.6,53.55,83124413.0
Germany,2019,Europe and Central Asia,0.721822,4.810042,9784.686,3888326.788627,46917598.0,0.416415254617612,9.4,11.3,0.9479766191,81.2926829268293,0.0106523221478083,3.2,0.22551987421288,22.624,0.992,0.955,20.13,27.453,,63.6,53.55,83517046.0
Germany,2020,Europe and Central Asia,0.735311,4.810042,8654.216,3846413.928654,45960436.0,0.416415254617612,9.3,11.9,0.9479766191,80.9414634146342,0.0106523221478083,3.1,0.0816931586494595,22.547,0.992,0.949,20.13,27.453,,63.6,53.55,83783945.0
Greece,2000,Europe and Central Asia,5.2027,1.294807,985.887,131719.208711,11868485.0,3.33241310814497,9.6,9.7,1.185510156,77.8878048780488,0.0043623425826376,5.6,0.409041838238246,27.284,0.964,0.959,9.61,22.602,,60.05,33.5,11082103.0
Greece,2001,Europe and Central Asia,5.2027,1.005552,974.508,136190.135211,11868485.0,3.37181653103301,9.4,9.4,1.185510156,78.3878048780488,0.0040459700095595,5.2,0.51988446396193,27.087,0.964,0.959,10.98,23.063,,59.69,33.29,11134447.0
Greece,2002,Europe and Central Asia,4.98711,1.163186,968.942,153837.944194,11868485.0,3.70990124839403,9.5,9.5,0.84061358353,78.6414634146341,0.0040857789183014,4.9,0.366566462148184,26.697,0.964,0.959,10.87,22.809,,60.0,33.97,11182308.0
Greece,2003,Europe and Central Asia,4.99979,1.059193,983.747,201916.317373,13913690.0,3.67280634764487,9.6,9.7,1.0874526769,78.8414634146341,0.0039273020921052,4.6,0.238643175320258,26.311,0.964,0.959,10.86,22.545,,60.48,34.88,11218879.0
Greece,2004,Europe and Central Asia,4.27541,1.208332,902.575,240531.714192,15229609.0,3.31647886856834,9.6,9.6,0.9879845942,79.0390243902439,0.0041577061889821,4.3,0.247413542822812,25.927,0.964,0.959,9.97,22.455,,60.37,35.38,11234993.0
Greece,2005,Europe and Central Asia,4.28422,0.928459,875.452,247776.839278,16563097.0,3.33731360954503,9.8,9.6,1.1759675005,79.2390243902439,0.0041889628504104,4.0,0.293249074052818,25.548,0.964,0.959,11.44,22.391,,60.29,35.63,11224800.0
Greece,2006,Europe and Central Asia,3.20124,1.130796,872.976,273303.736165,15557902.0,3.18867004137547,10.2,9.6,0.98343968041,79.4390243902439,0.0038046052711802,3.8,0.30033180096664,25.173,0.964,0.959,11.28,22.023,,60.69,36.6,11185231.0
Greece,2007,Europe and Central Asia,3.03735,1.064801,861.303,318481.590392,17499487.0,3.20262702941623,10.1,9.9,1.1690257456,79.4390243902439,0.0044051018078367,3.6,0.254757581935775,24.801,0.964,0.963,11.3,22.452,,60.8,36.89,11120371.0
Greece,2008,Europe and Central Asia,2.80725,1.106476,867.474,354473.933216,19717118.0,3.21085804497435,10.7,9.7,1.3043109651,79.9390243902439,0.0041656747512678,3.5,0.265457836726293,24.432,0.964,0.963,11.34,22.378,,60.88,37.54,11040312.0
Greece,2009,Europe and Central Asia,2.80495,1.140816,2376.375,329980.373884,18811373.0,2.8328127938749,10.6,9.8,1.3869539462,80.1878048780488,0.0044218280623617,3.4,0.263026401346927,24.068,0.966,0.962,11.88,21.2,,59.57,37.72,10959268.0
Greece,2010,Europe and Central Asia,2.98833,0.5917,1959.52,296835.347895,18818902.0,2.96641255904944,10.3,9.8,1.6165119346,80.3878048780488,0.0044048998004693,3.4,0.128880432668041,23.708,0.964,0.964,12.49,19.62,,57.18,36.88,10887640.0
Greece,2011,Europe and Central Asia,3.11375,0.570612,1809.857,282625.615063,19281017.0,2.97611046936883,9.6,10.0,1.6991295839,80.7317073170732,0.0044179287122662,3.5,-0.147951277402184,23.351,0.961,0.964,10.96,17.864,,52.77,34.36,10829074.0
Greece,2012,Europe and Central Asia,3.44092,0.407351,1085.725,242043.155254,18140229.0,2.9802036408441,9.1,10.6,1.5397288537,80.6341463414634,0.0043718082360523,3.5,-0.540752950543684,22.996,0.964,0.961,10.02,16.683,,48.08,31.58,10781119.0
Greece,2013,Europe and Central Asia,3.38765,0.497307,1059.575,238839.792883,15810291.0,3.04326772787731,8.6,10.2,1.4245145548,81.2853658536585,0.0040446807272476,3.6,-0.725120806658085,22.645,0.952,0.942,8.14,15.702,,46.01,30.04,10740501.0
Greece,2014,Europe and Central Asia,3.58184,0.445845,1059.526,235144.956104,17843848.0,3.03658114232484,8.5,10.4,0.99986357002,81.3853658536585,0.0040081707343184,3.7,-0.666113290031891,22.298,0.956,0.942,8.9,14.984,,45.94,30.8,10701460.0
Greece,2015,Europe and Central Asia,3.87038,0.408792,1012.255,195604.861154,16028448.0,3.04549233974223,8.5,11.2,0.87244178726,81.0365853658537,0.0040903882825109,3.8,-0.658861360878339,21.954,0.956,0.918,8.51,14.876,,46.8,31.83,10659737.0
Greece,2016,Europe and Central Asia,3.52053,0.435293,1076.705,193017.042817,15186440.0,3.01419752356767,8.6,11.0,0.79131937716,81.3878048780488,0.0039328061754589,3.9,-0.415913028277122,21.613,0.955,0.916,8.72,14.914,,47.94,32.37,10615183.0
Greece,2017,Europe and Central Asia,3.85098,0.389948,1082.965,199844.41844,16299573.0,3.03357586703131,8.2,11.6,0.81366587795,81.2878048780488,0.0037125971687839,3.8,-0.197783224759792,21.276,0.954,0.907,8.73,14.992,,47.94,32.37,10569449.0
Greece,2018,Europe and Central Asia,3.65886,0.435733,1080.113,212049.459052,16389161.0,3.0775994266527,8.1,11.2,0.94086394499,81.7878048780488,0.0037125971687839,3.7,-0.202880238259165,20.942,0.9485,0.889,8.48,14.992,,47.94,32.37,10522244.0
Greece,2019,Europe and Central Asia,3.77918,0.472064,1097.222,205144.162906,15544554.0,3.0775994266527,7.8,11.7,0.94086394499,81.6390243902439,0.0037125971687839,3.7,-0.105339392724138,20.612,0.943,0.896,7.88,14.992,,47.94,32.37,10473452.0
Greece,2020,Europe and Central Asia,4.11786,0.472064,1022.191,188835.201626,15888320.0,3.0775994266527,7.9,12.2,0.94086394499,81.0878048780488,0.0037125971687839,3.6,-0.19630166467846,20.285,0.952,0.896,7.88,14.992,,47.94,32.37,10423056.0
Greenland,2000,Europe and Central Asia,17.1402,,,1167.087523,,,15.6,8.0,23.141143172,66.2224390243903,,,0.178094437099469,18.4,,,,,,,,56177.0
Greenland,2001,Europe and Central Asia,17.1402,,,1186.916231,,,16.7,8.3,30.176086339,66.7092682926829,,,0.266548358613988,18.151,,,,,,,,56336.0
Greenland,2002,Europe and Central Asia,17.092,,,1277.577634,,,16.1,7.9,21.232173821,67.1963414634146,,,0.45857426832132,17.905,,,,,,,,56518.0
Greenland,2003,Europe and Central Asia,17.8778,,,1558.759744,,,15.5,7.2,8.8172536018,68.1148780487805,,,0.27519554474986,17.662,,,,,,,,56707.0
Greenland,2004,Europe and Central Asia,16.4498,,,1822.499871,,,15.7,8.4,19.343040023,68.5926829268293,,,0.256870544844429,17.42,,,,,,,,56868.0
Greenland,2005,Europe and Central Asia,16.9457,,,1849.802648,,,15.6,8.2,17.559570844,68.4273170731707,,,0.0421622197627189,17.142,,,,,,,,56949.0
Greenland,2006,Europe and Central Asia,16.2452,,,2013.106817,,,14.8,7.8,14.042971493,68.6665853658537,,,-0.283179181223717,16.828,,,,,,,,56968.0
Greenland,2007,Europe and Central Asia,14.3313,,,2249.811365,,,15.1,8.0,14.052838673,69.3726829268293,,,-0.386485846698679,16.518,,,,,,,,56928.0
Greenland,2008,Europe and Central Asia,14.7292,,,2499.092396,,,14.8,7.6,14.075585896,70.0151219512195,,,-0.402186876651222,16.213,,,,,,,,56836.0
Greenland,2009,Europe and Central Asia,11.5861,,,2529.964061,,,15.9,7.8,17.627668388,70.5319512195122,,,-0.0088769740229281,15.913,,,,,,,,56729.0
Greenland,2010,Europe and Central Asia,13.3982,,,2503.167187,,,15.3,9.0,19.421589745,70.2919512195122,,,1.02802332572502,15.617,,,,,,,,56638.0
Greenland,2011,Europe and Central Asia,14.5808,,,2684.461608,,,14.4,8.4,1.7681902573,69.8541463414634,,,-0.0263631971297131,15.245,,,,,,,,56555.0
Greenland,2012,Europe and Central Asia,16.1929,,,2609.678695,,,13.9,8.0,14.165058342,70.55,,,-0.14072121935205,14.8,,,,,,,,56477.0
Greenland,2013,Europe and Central Asia,15.027,,,2684.94714,,,14.5,7.9,12.408707367,71.5734146341464,,,-0.577265864735276,14.449,,,,,,,,56412.0
Greenland,2014,Europe and Central Asia,17.3356,,,2842.065877,,,14.3,8.2,7.0943369455,71.9856097560976,,,-0.333398666658893,14.187,,,,,,,,56383.0
Greenland,2015,Europe and Central Asia,17.0378,,,2499.113085,,,15.2,8.4,7.0949661215,71.9773170731707,,,-0.322038549275343,13.929,,,,,,,,56378.0
Greenland,2016,Europe and Central Asia,18.4117,,,2707.139441,,,14.8,8.7,5.318394554,71.8251219512195,,,0.128227978389047,13.674,,,,,,,,56408.0
Greenland,2017,Europe and Central Asia,19.2316,,,2851.613478,,,15.2,8.9,5.318394554,71.579756097561,,,-0.0267006062623867,13.426,,,,,,,,56473.0
Greenland,2018,Europe and Central Asia,17.8943,,,3040.405232,,,14.6,8.7,5.318394554,71.8865853658537,,,-0.263828878276887,13.184,,,,,,,,56565.0
Greenland,2019,Europe and Central Asia,18.5125,,,2982.226435,,,15.1,9.8,5.318394554,72.0475609756098,,,0.359917714454119,12.948,,,,,,,,56660.0
Greenland,2020,Europe and Central Asia,18.5125,,,3130.216612,,,14.8,9.2,5.318394554,71.4046341463415,,,0.252238303411568,12.718,,,,,,,,56772.0
Hungary,2000,Europe and Central Asia,4.91439,1.50998,1664.477,47218.41147,3601123.0,1.38924841900886,9.6,13.3,2.0057709455,71.2463414634146,0.0212167278780366,8.7,-0.259764908288633,35.425,0.962,0.945,9.86,33.818,10.3236103057861,54.29,39.26,10220509.0
Hungary,2001,Europe and Central Asia,4.91439,1.319326,1664.477,53749.520053,4155674.0,1.15249428213349,9.5,13.0,2.491795958,72.2487804878049,0.0200390566479278,8.2,-0.229379183308447,35.33,0.962,0.945,9.66,34.422,10.4550695419312,54.08,39.12,10193451.0
Hungary,2002,Europe and Central Asia,4.2608,1.525235,1664.59,67602.793217,4221350.0,1.14207180499389,9.5,13.1,1.9965996826,72.3487804878049,0.0205022129290662,7.6,-0.28475137719698,34.919,0.962,0.952,9.67,34.185,10.1791496276855,54.06,39.29,10167286.0
